	index	sentence	origin	lang
1078	1161	the horses were standing on the loggia of St Mark's basilic until 1977, after restoration they were then moved to the museum in 1982 for reasons of conservation and replaced by reproductions It was made by lost-wax casting using the so-called indirect method, in an alloy with a very high percentage of copper, a requirement for the procedure of .mercury	2632	en
1079	1162	The scratches on the surface were made intentionally to reduce the reflection of light Dating of the quadriga is uncertain	2632	en
1080	1163	Analysis with carbon 14 dates it to the beginning of the second cenury ad Is has been conjectured that the horses came from the hippodrome in Constantinople, sent as war booty during the fourth crusade (1204) by doge Enrico Dandolo to Venice, where they were kept in the Arsenale for more than fifty years	2632	en
1081	1164	It was probably only after the fall of the Latin empire (1261) that they were placed on the basilica, having considerable semantic value in both a religious and political sense: the legacy and symbol of continuity of the imperial power of Byzantium	2632	en
1082	1165	image of the Quadriga Domini and allegory of the spreading of the divine Word through the work of the four evangelists Museo di San Marco, Venezia	2632	en
1083	1166	It has title of Cavalli di San Marco / La Quadriga Marciana / St Mark's horses / Pferde von San Marco, 2nd century AD (.)	2632	en
1084	1167	It has tags of basilicadisanmarco, bronze, classicalantiquity, copper, italia, italien, italy, kirche, kupfer, markusdom, museum, pferde, r, sanmarco, venedig, venezia, venice, church, gilded, horses, vergoldet	2632	en
1085	1168	It has title of San Marco, c 1071 -, mosaics 1200 - 17th century	2635	en
1086	1169	It has tags of dscf, ristorante, venezia, venice, venedig, italia, italy, italien, blue, blu, blau, reflection, mirror, wall, trearchi, tavolo, table, tisch, sedia, sessel, gelb, yellow, gialla, byerwin, restaurant, angolo	2648	en
1087	1170	Venice, Italy, Oct	2652	en
1088	1171	Giandomenico Tiepolo: Ceiling: Glory of the Angels, c 1749 San Polo, 15th century San Polo, Venezia	2655	en
1089	1172	It has title of Oratorio del Crocifisso / Oratory of the Crucifix / Kruzifix-Oratorium	2655	en
1090	1173	It has title of Oratorio del Crocifisso / Oratory of the Crucifix / Kruzifix-Oratorium	2656	en
1091	1174	Giandomenico Tiepolo: Martirio di San Giovanni Nepomuceno / Martyrdom of St John of Nepomuk	2657	en
1092	1175	It has title of Oratorio del Crocifisso / Oratory of the Crucifix / Kruzifix-Oratorium	2657	en
1093	1176	San Polo, 15th century San Polo, Venezia	2658	en
1094	1177	San Polo, 15th century San Polo, Venezia	2659	en
1095	1178	It has title of San Polo, 15th century, campanile, 1362	2660	en
1096	1179	It has title of Santo Stefano, 15th century	2670	en
1097	1180	It has tags of italia, italien, italy, kirche, venedig, venezia, venice, church, gotik, gothicstyle	2670	en
1098	1181	An old, but well preserved, 24 hour clock in Venice.	2679	en
1099	1182	It has tags of europe, italy, venice	2679	en
1100	1183	It has tags of venedig, provinzvenedig, italien, ber, byerwin, venezia, venice, rosso, rosa, water, outside, italia, italy, reflections, reflected	2686	en
1101	1184	It has tags of venedig, provinzvenedig, italien, ber, byerwin, venezia, venice, bench, banco, bank, red, rosso, rot, blumen, flowers, fiori, outside, italy, italia	2688	en
1102	1185	Virgin  with the Christ Child interceding on behalf of a kneeling figure of Venice, on the other side the plague is represented by a witchlike apparition is driving out	2691	en
1103	1186	The city's patron saints Mark and Lorenzo Giustinian look up from below Santa Maria della Salute, Venezia	2691	en
1104	1187	It has title of Josse Cort: High altar, 1670	2691	en
1105	1188	It has tags of ber, venedig, provinzvenedig, italien, byerwin, italia, italy, venice, venezia, barca, boat, boot, water, wasser, acqua, yellow, reflections, reflected, outside	2699	en
1106	1189	Trip with Joel	2702	en
1107	1190	It has title of Venice / Milan, Italy	2702	en
1108	1191	It has tags of venice, italy, europeantrips, european, europe, europeanunion, europetrips, westerneurope, sea, city, oldcity, travel, vacation, italia, lakemead, veniceitaly, milan, milanitaly	2702	en
1109	1192	San Marco Campanile, the bell tower of St Mark's Basilica, in Piazza San Marco in San Marco one of the six sestieri of Venice in Veneto, Italy	2724	en
1110	1193	The tower is 98.6 metres tall, it has a simple form, the bulk of which is a fluted brick square shaft, 12 metres wide on each side and 50 metres tall, above which is a loggia surrounding the belfry, housing five bells	2724	en
1111	1194	The belfry is topped by a cube, alternate faces of which show the Lion of St Mark and the female representation of Venice	2724	en
1112	1195	The tower is capped by a pyramidal spire, at the top of which sits a golden weathervane in the form of the archangel Gabriel (the one in the nativity)	2724	en
1113	1196	The campanile reached its present form in 1514	2724	en
1114	1197	The current tower was reconstructed in its present form in 1912 after the collapse of 1902	2724	en
1115	1198	from the scene of St Mark healing a leper, one of the episodes in the life of the saint from the north choir alongside the chancel	2727	en
1116	1199	The mosaic, made by one of the first workshops of the twelth century, was removed in the second half of the nineteenth century when it was still preferred to remove  the figures during restoration Museo di San Marco, Venezia	2727	en
1117	1200	It has title of How Could I Leave You.	2733	en
1118	1201	It has tags of venezia, venice, venedig, italy, italien, italia, drasphotography, canal, grande, travelphotography, travel, nikkor, reisefotografie, nikon, d, romantic, buildings, cityscape, city, urban	2733	en
1119	1202	It has tags of dscf, ristorante, resteraunt, venezia, venice, venedig, italia, italy, italien, vine, bottle, bottiglia, flasche, phone, reflection, spielgelung, tisch, mask, maske, mascherina, maschera, byerwin, reflections, reflected	2740	en
1120	1203	It has title of Oratorio del Crocifisso / Oratory of the Crucifix / Kruzifix-Oratorium	2744	en
1121	1204	San Polo, 15th century San Polo, Venezia	2745	en
1122	1205	It has title of San Polo, crucifix, 15th century	2746	en
1123	1206	It has title of San Polo, 15th century	2747	en
1124	1207	library of San Tomà (San Tommaso)	2751	en
1125	1208	It has tags of hlthomas, italia, italien, italy, kirche, sanpolo, venedig, venezia, venice, church	2751	en
1126	1209	campanile on the right side San Polo, Venezia	2752	en
1127	1210	It has tags of baldassarelonghena, barock, baroque, dorsoduro, italia, italien, italy, kirche, sakristei, santamariadellasalute, venedig, venezia, venice, weihwasserbecken, church, holywaterfont	2760	en
1128	1211	It has tags of ber, provinzvenedig, italien, byerwin, vaporetto, barca, boat, ship, boot, schiff, water, acqua, wasser, venice, venezia, outside	2763	en
1129	1212	Too much processed as .à la mode	2773	en
1130	1213	in our exaggerated days .-) (As it was more important the photo than the subject ..	2773	en
1131	1214	It has title of San Marco, c 1071 -, mosaics 1200 - 17th century	2782	en
1132	1215	It has title of Greenhouse in the Venetian Lagoon	2783	en
1133	1216	Where they build Gondolas .	2784	en
1134	1217	It has title of One Night In Venice	2792	en
1135	1218	It has tags of venezia, venedig, venice, nightshot, night, rialto, bridge, br, italia, italy, architecture, travelphotography, drasphotography, long, exposure, nikon, d, nikkor, notte, urban, city	2792	en
1136	1219	It has title of Santi Maria e Donato, (7th century.), 999, 1140	2801	en
1137	1220	dear winged lion	2812	en
1138	1221	It has title of Rio S Pantalon his colorsleon	2836	en
1139	1222	It has tags of venezia, venice, colors, reflections, bridge, build, waterreflections	2836	en
1140	1223	It has title of San Marco	2857	en
1141	1224	It has title of Venice by night	2859	en
1142	1225	Venice, Italy Qatar Airlines A380 at Marco Polo Airport	2862	en
1143	1226	It has title of Venice, Italy Qatar Airlines A380 at Marco Polo Airport	2862	en
1144	1227	It has tags of venice, italy, airlines, a, polo, airport	2862	en
1145	1228	It has title of From the terrace of the ancient Palazzo delle Poste / Fontego dei Todeschi	2895	en
1146	1229	Today supersnob shopping center :-)	2895	en
1147	1230	It has tags of venedig, provinzvenedig, italien, ber, byerwin, giudecca, venice, venezia, italy, italia, europe, reflection, soccer, fusball, calcio, riflessione, reflexion, reflections, reflected	2902	en
1148	1231	It has tags of ber, venedig, provinzvenedig, italien, byerwin, italia, italy, venezia, venice, brick, wall, rust, shadow, schatten, ombra	2903	en
1149	1232	It has title of Venezia, map in case of high water	2906	en
1150	1233	It has tags of acquaalta, hochwasserplan, italia, italien, italy, plan, venedig, venezia, venice, highwater, map	2906	en
1151	1234	It has tags of vensie, gondoles, noiretblanc, blackwhite, sonyflickraward, sonyphotographing	2935	en
1152	1236	It has title of A Coffee With Your Feet in the Water	2961	en
1153	1237	It has tags of ber, provinzvenedig, italien, italia, italy, venice, venezia, giudecca, byerwin, molinostucky, water, outside	2967	en
1154	1239	It has tags of venezia, venice, venedig, italia, italy, italien, travel, architecture, seufzerbr, travelphotography, reisefotografie, drasphotography, long, exposure, langzeitbelichtung, urban, architektur, pontedeisospiri	2975	en
1155	1240	It has title of Take Me Back, He Said	2976	en
1156	1241	It has tags of venezia, venice, venedig, italia, italy, italien, romantic, dawn, canal, grande, reflections, d, blue, hour, blaue, stunde, reflektionen, church, travelphotography, travel, drasphotography, lights, urban, reisefotografie	2976	en
1157	1242	It has tags of italy, venice, verona, rome, boat, history, watermountains, alps, lakegarda, lakecomo, italian, holiday, vacation	2979	en
1158	1243	One of the most interesting Museum in Venezia, Italy.	3013	en
1159	1244	It has title of @ Fortuny, four.	3013	en
1160	1245	It has title of Venice Winged Lion	3021	en
1161	1246	It has tags of catman, duanemoore, copyright, allrightsreserved, dsc	3021	en
1162	1247	Verrocchio (who had been a teacher of Leonardo da Vinci) died before finishing the statue, which was completed by Alessandro Leopardi, a Venetian sculptor	3024	en
1163	1248	It has title of The warlord 02	3024	en
1164	1249	It has title of relaxation is the beginning of creativity...	3040	en
1165	1250	Filippo Calendario.: The Drunkenness of Noah / Die Trunkenheit Noahs, 14th century	3066	en
1166	1251	It has title of Portrait of the Four Tetrarchs (Roman emperors), c 300 at Tesoro, facade 13th century	3090	en
1167	1252	It has title of Basilica di San Marco, Portrait of the Four Tetrarchs (Roman emperors), c 300 at Tesoro, facade 13th century	3091	en
1168	1253	Christ the Judge at the end of the world / Christus als Weltenrichter, jüngstes Gericht (after a cartoon by Lattanzio Querenas), 1836	3092	en
1169	1254	Porta di S Alipio, Mosaic (translation of the body of Saint Mark), c 1265	3093	en
1170	1255	Urban/Civic Sites  October 2016 Palazzo Diedo, Fondementa Diedo Venice Veneto Italy	3109	en
1171	1256	Urban/Civic Sites  October 2016 Ca San Rocco, San Polo - Ramo Cimesin 3078 Venice Veneto Italy	3110	en
1172	1257	It has title of wonderful Venica Italy 2011	3112	en
1173	1258	It has title of wonderful Venice Italy 2011	3129	en
1174	1259	Tony Cragg - Silicon Dioxide - exhibition at Glass Museum in Murano, Venice	3147	en
