	Source	Target	Group_Name	18+	Members	Pool_Counts
25516	117679407@N08	87353942@N00	Men of India and Southern Asia	0	979	4726
25517	117679407@N08	1657546@N25	MEN POOL of the world	0	1657	25614
25518	117679407@N08	25725301@N00	Men with Character   Los hombres con el Carácter	0	403	3767
25519	117679407@N08	428126@N23	Mensculpture	0	484	9312
25520	117679407@N08	66108632@N00	Minimalism	0	26088	305336
25521	117679407@N08	2746468@N20	MONUMENT	0	2253	109377
25522	117679407@N08	2963798@N24	Mood Spectrum	0	32	621
25523	117679407@N08	13386921@N00	Morocco Travel Photos	0	2974	78359
25524	117679407@N08	2872533@N24	Mothers and childs of the world / Mères et enfants du monde	0	30	647
25525	117679407@N08	2773242@N24	Mothers of the World	0	273	4969
25526	117679407@N08	1621665@N21	Mr. Nice Guy Spotted	0	446	5719
25527	117679407@N08	52242404882@N01	Murals and Mosaics	0	8734	119177
25528	117679407@N08	987297@N21	Museum / 博物館	0	1456	109914
25529	117679407@N08	49503146580@N01	Nederland/The Netherlands	0	10826	568508
25530	117679407@N08	2248310@N22	Nederlandstalig vriendenforum	0	1642	223218
25531	117679407@N08	81192396@N00	Nepal Images	0	5006	87368
25532	117679407@N08	2279505@N25	Nepal: Faces of Nepal from around the world	0	561	9098
25533	117679407@N08	1809240@N22	Nepal: Land of Festivals &amp; Celebration!!!!	0	51	360
25534	117679407@N08	1400074@N22	North Africa @ Afrique du  Nord	0	267	8152
25535	117679407@N08	10758940@N00	Object(s)	0	2225	41617
25536	117679407@N08	40393866@N00	One Bottle	0	5367	35628
25537	117679407@N08	1102799@N22	Paths and People	0	4029	162046
25538	117679407@N08	1325904@N22	People all around the world	0	4434	177199
25539	117679407@N08	419960@N24	People and their cell phones	0	744	6876
25540	117679407@N08	1812051@N23	People Portraits World	0	9004	225521
25541	117679407@N08	559776@N21	People unposed	0	934	85088
25542	117679407@N08	1313687@N21	Photographers Portraits	0	513	6547
25543	117679407@N08	1411592@N25	Photography Of Nepal	0	1683	31924
25544	117679407@N08	43097209@N00	Pillars	0	345	2321
25545	117679407@N08	1062815@N21	(CLOSED) - The Best Shot - Platinum Award Level 2	0	4045	29842
25546	117679407@N08	1249327@N24	!Portfolio of People (HIGH QUALITY, ADMIN MODERATED p1/c2)	0	6438	248461
25547	117679407@N08	2650403@N21	Portrait format Landscapes	0	157	2581
25548	117679407@N08	2172681@N22	PORTRAITS ***	0	19535	496179
25549	117679407@N08	2533227@N24	Portraits of the developing world	0	49	306
25550	117679407@N08	363008@N20	Portraits Unlimited	0	12418	683562
25551	117679407@N08	916623@N20	portrets only	0	1345	32889
25552	117679407@N08	1193268@N24	PUSHKAR CAMEL FAIR	0	185	2252
25553	117679407@N08	370718@N22	Rajasthan, the COLOUR state	0	1058	20117
25554	117679407@N08	57113262@N00	Reds	0	7624	166078
25555	117679407@N08	769765@N21	Reflections Of The World	0	8944	167139
25556	117679407@N08	16355698@N00	Reliefs and Bas-reliefs	0	404	12136
25557	117679407@N08	631485@N20	Religious Art	0	1000	18942
25558	117679407@N08	52241428179@N01	Religious Photos	0	5474	116245
25559	117679407@N08	31785435@N00	Retail and Stores	0	954	20940
25560	117679407@N08	2682134@N23	RUNNING  LANDSCAPES	0	4643	151992
25561	117679407@N08	49161103@N00	Sadhus	0	583	3125
25562	117679407@N08	89304097@N00	Sahara Desert	0	1431	14708
25563	117679407@N08	83637556@N00	Sand	0	2076	17607
25564	117679407@N08	2937351@N20	Schönes Nepal	0	228	12673
25565	117679407@N08	48081556@N00	Score me in Colors (IMMEDIATE BAN FOR RULES BREAKERS)	0	4484	20720
25566	117679407@N08	1157527@N23	Seagulls, Seagulls and more Seagulls	0	1683	8876
25567	117679407@N08	96042493@N00	Sepia Lovers	0	17336	152856
25568	117679407@N08	99522347@N00	Shadow Play (No silhouettes , No reflections please)	0	6922	111011
25569	117679407@N08	3732260@N25	Shadows and Moods	0	5574	287400
25570	117679407@N08	39806757@N00	Sheep	0	7013	43510
25571	117679407@N08	641997@N25	Shiva's Wheels!     (Indian vehicles)	0	365	5327
25572	117679407@N08	48111895@N00	silhouette	0	64437	424399
25573	117679407@N08	1723044@N24	Silver - Level No. 8 (Post 1, Award 4)	0	2417	10676
25574	117679407@N08	689315@N23	Sitges love	0	876	9136
25575	117679407@N08	12902604@N00	sitting in my Hotel Room	0	545	3308
25576	117679407@N08	778766@N22	Smiles/Sorrisi/Sonrisas	0	24410	214783
25577	117679407@N08	802651@N22	South Indian Culture	0	1412	23885
25578	117679407@N08	80998347@N00	Sparrows	0	1604	18247
25579	117679407@N08	340325@N24	Square'd	0	573	32901
25580	117679407@N08	37615406@N00	stained glass	0	4355	143614
25581	117679407@N08	54626646@N00	Statues	0	6449	119942
25582	117679407@N08	1200985@N24	Statues with birds on their heads	0	100	164
25583	117679407@N08	903970@N24	Statues, Gargoyles, and Sculptures.	0	3979	76081
25584	117679407@N08	2778134@N20	Stepwells	0	96	686
25585	117679407@N08	494884@N25	Street Dogs &amp; Cats	0	2878	21596
25586	117679407@N08	1613689@N23	Street Photography - Image of People.	0	10941	457532
25587	117679407@N08	2659495@N23	Streetphotography, no photoshop allowed	0	955	51591
25588	117679407@N08	45176808@N00	Streets of India	0	2433	57313
25589	117679407@N08	14693848@N22	streetsellers	0	237	12795
25590	117679407@N08	845280@N25	Sunset light	0	30757	71868
25591	117679407@N08	584572@N20	Super~Six Bronze ☆ Stage #1 ☆  Post 1, Award 5.	0	39685	1290481
25592	117679407@N08	583993@N20	Super~Six ☆ Stage #2 ☆ Silver. Post 1, Award 5. Invite Only	0	16941	490599
25593	117679407@N08	584031@N20	Super~Six ☆ Stage #3 ☆ Gold. Post 1, Award 5. Invite Only	0	13401	385395
25594	117679407@N08	642168@N22	Super~Six ☆ Stage #4 ☆ Art. Invite Only (P1/A5)	0	11662	336902
25595	117679407@N08	762863@N20	Super~Six ☆ Stage #5 ☆ Elite. Invite Only (P1/A5)	0	9617	284169
25596	117679407@N08	894513@N25	Super~Six ☆ Stage #6 ☆ Andromeda &quot;50.&quot; Invite Only (P1/A5)	0	8203	258212
25597	117679407@N08	1476370@N23	Temples in India	0	527	7482
25598	117679407@N08	2908703@N21	The Best of My Travels	0	122	12641
25599	117679407@N08	1057066@N23	The Best Shot - Post1/Award5	0	16450	447022
25600	117679407@N08	1948260@N22	THE LOOK level 1 RED	0	18379	894274
25601	117679407@N08	1899996@N20	THE LOOK level 2 YELLOW	0	16218	552263
25602	117679407@N08	1888344@N24	THE LOOK level 3 ORANGE	0	13709	427003
25603	117679407@N08	1929816@N23	THE LOOK level 4 PURPLE	0	12619	348029
25604	117679407@N08	1877529@N25	THE LOOK level 5 GREEN	0	11804	297379
25605	117679407@N08	1952408@N22	THE LOOK level 6  BLUE	0	11359	262595
25606	117679407@N08	1888378@N24	THE LOOK level 7 WHITE	0	10185	176886
25607	117679407@N08	1692256@N22	The Male Portrait Group	0	705	3743
25608	117679407@N08	3197790@N22	The world of butterflies	0	119	2022
25609	117679407@N08	33822705@N00	The world on a shoestring	0	714	30228
25610	117679407@N08	1193450@N25	Theatre Of Life	0	2720	213802
25611	117679407@N08	2090286@N21	Together: humans, animals or insects in the same pic	0	1899	79991
25612	117679407@N08	2263732@N21	Travel and Daily Life	0	1390	63427
25613	117679407@N08	2944498@N22	Travel-Blog	0	111	3708
25614	117679407@N08	2255719@N25	Treasures of the World	0	822	84688
25615	117679407@N08	813383@N25	Turbans Around the World	0	185	1261
25616	117679407@N08	1368382@N23	Two by Two...	0	1686	38376
25617	117679407@N08	89534182@N00	Utrecht, The City   (please: mind the rules)	0	1531	36418
25618	117679407@N08	11106241@N00	Varanasi/Benares	0	1081	11759
25619	117679407@N08	36884390@N00	VENEZIA Precious Sights	0	11967	77780
25620	117679407@N08	2905209@N24	very handy	0	249	5684
25621	117679407@N08	1344524@N24	Viva la Vida!  Alma e Cuore (P1-A5)	0	9545	359229
25622	117679407@N08	14730144@N24	VOYAGES EN INDE	0	48	482
25623	117679407@N08	92147086@N00	Water (and things)	0	10671	295702
25624	117679407@N08	29943459@N00	Water, water, water	0	22458	714687
25625	117679407@N08	1584212@N24	WHITE - Level No. 5 (Post 1, Award 4)	0	7271	71330
25626	117679407@N08	43383821@N00	Windmills	0	6976	41289
25627	117679407@N08	1788320@N20	WINNERS GALLERY Viva la Vida! (P1-A5)	0	1875	21349
25628	117679407@N08	15835676@N00	Women of India (no children)	0	2925	21896
25629	117679407@N08	2072643@N22	World of details - Award Group  (post 1/award 4)	0	5094	246297
25630	117679407@N08	25951944@N00	WOW: commented with wow	0	15894	221116
25631	117679407@N08	91409136@N00	Yellows	0	5793	127050
25632	117679407@N08	31359154@N00	Zero+ Faves (0-9)	0	5678	22162
25633	117679407@N08	646499@N24	Zoos Around the World	0	7607	171206
25634	117679407@N08	2877752@N25	ᗰOᑎOᑕᕼᖇOᗰᕮ elite ♡ (by Invite)	0	3139	36720
25635	117679407@N08	1541018@N21	►the best photos◄	0	4309	185345
25636	117679407@N08	1508184@N20	►the best pictures◄	0	7188	312165
25637	117679407@N08	1529824@N23	►the best shots◄ (Post 1 - Award 5)	0	11749	336276
25638	117679407@N08	1809359@N23	►the best shots◄ Portraits (P1 - A5)	0	1287	19481
25639	117679407@N08	2050295@N20	☪ ✝ ☸ Religions ✡ ☬ ☯	0	757	19808
25640	117679407@N08	1380114@N24	♦♦♦ All Shades of Blue / Light Blue &amp; Turquoise ♦♦♦	0	1393	26999
25641	23515414@N04	838172@N24	! B&amp;W - The Art of Photography (P1 C1 If You Wish To) NO SEPIA	0	17685	549370
25642	23515414@N04	888673@N24	The Wonderful World of Portraits - (only invited photos)	0	11681	125655
25643	23515414@N04	916646@N20	!!Modern architecture	0	3544	115513
25644	23515414@N04	2128344@N23	&quot;Streetlife&quot;	0	4760	290949
25645	23515414@N04	2280655@N23	#Streetphotography	0	3146	168924
25646	23515414@N04	656062@N20	* STREETART	0	456	76529
25647	23515414@N04	721428@N23	1,000,000 TRAINS	0	3459	1243783
25648	23515414@N04	58809368@N00	_Tanzania	0	974	25478
25649	23515414@N04	1824568@N24	Aircraft Recognition Silhouettes	0	28	852
25650	23515414@N04	35034363766@N01	Amsterdam (Mokum)	0	9479	218086
25651	23515414@N04	1069810@N20	Amsterdam Fixxxed	0	1077	27132
25652	23515414@N04	1257207@N22	Amsterdam Oud-West	0	108	993
25653	23515414@N04	1452547@N22	Amsterdam-West	0	40	2343
25654	23515414@N04	2930701@N22	Amsterdamse Straatfotografie	0	84	2764
25655	23515414@N04	1244238@N23	Android Photographer	0	4769	103212
25656	23515414@N04	815643@N21	Architecture &amp; Music	0	238	987
25657	23515414@N04	1742148@N21	August 2011 in photos	0	29	416
25658	23515414@N04	998925@N21	Bewonderde Stad / View on the City	0	972	34554
25659	23515414@N04	60503902@N00	Bike Nation	0	15674	216203
25660	23515414@N04	99682935@N00	Bilbao	0	2301	32824
25661	23515414@N04	1322634@N20	Blue Hour Group	0	4951	57956
25662	23515414@N04	885649@N23	Bretagne sans pareille en couleur et de haute qualité illimité	0	5622	143027
25663	23515414@N04	757471@N25	Cafes, Coffee Houses, Burger Joints, Food Carts.	0	4946	125529
25664	23515414@N04	16305888@N00	CAR [directory] 車	0	19992	902581
25665	23515414@N04	1321493@N23	Carmen Souza	0	5	48
25666	23515414@N04	694542@N25	Circus Elleboog	0	6	124
25667	23515414@N04	45793922@N00	Cranes	0	3017	38041
25668	23515414@N04	1635604@N22	Cristina Branco	0	5	7
25669	23515414@N04	12855550@N00	Croatia	0	6949	76250
25670	23515414@N04	419208@N21	Cuba Photos	0	3323	57343
25671	23515414@N04	1792084@N20	december 2011 in photos	0	35	242
25672	23515414@N04	50942056@N00	Dutch People	0	1557	64716
25673	23515414@N04	1286471@N20	Europe ! Europa !	0	14345	1658478
25674	23515414@N04	476949@N20	Fado	0	115	736
25675	23515414@N04	1822605@N25	February 2012 in photos	0	7	98
25676	23515414@N04	10777517@N00	Flickr Badge	0	7288	3000
25677	23515414@N04	1288358@N20	Helder Moutinho	0	3	13
25678	23515414@N04	2774226@N23	Humans of ........	0	3	80
25679	23515414@N04	297183@N25	Ik hou van Holland,.. I Love Holland !	0	1629	117663
25680	23515414@N04	514659@N23	ILUSTRAR PORTUGAL (post 1 comment 3) - SWEEPER ON	0	7197	157536
25681	23515414@N04	1697262@N22	Instagram The Netherlands	0	64	723
25682	23515414@N04	1614613@N24	Instagram world	0	4652	72530
25683	23515414@N04	1321491@N23	Joana Amendoeira	0	3	17
25684	23515414@N04	1728959@N23	July 2011 in Photos	0	53	517
25685	23515414@N04	1531383@N23	La Normandie (Haute et basse )sans frontière	0	331	12729
25686	23515414@N04	339861@N25	Le Nord-Pas de Calais	0	1070	53949
25687	23515414@N04	44124304756@N01	LEGO	0	20839	592013
25688	23515414@N04	1098523@N21	LEGO Dutchies	0	182	7911
25689	23515414@N04	1230607@N23	Lille au reflex	0	79	479
25690	23515414@N04	35237105350@N01	Lisboa	0	7143	129185
25691	23515414@N04	1348372@N25	Lisboa Photowalks	0	704	9984
25692	23515414@N04	906936@N25	Languages of Europe (please, the title in your language!)	0	1946	210612
25693	23515414@N04	1258282@N24	Mafalda Arnauth	0	3	53
25694	23515414@N04	11279637@N00	Mali	0	450	9512
25695	23515414@N04	1339939@N23	Maria de Fatima	0	16	76
25696	23515414@N04	769998@N23	Mariza	0	69	789
25697	23515414@N04	797202@N25	Military Fighters in Europe	0	761	76906
25698	23515414@N04	3056204@N23	Mooi.Nederland	0	49	2282
25699	23515414@N04	987297@N21	Museum / 博物館	0	1456	109914
25700	23515414@N04	13222748@N00	Museums and Galleries	0	2597	112854
25701	23515414@N04	2115269@N21	Muursculptuur	0	1	8
25702	23515414@N04	1347984@N22	Nancy Vieira	0	3	6
25703	23515414@N04	1116729@N20	National Geographic Group	0	32762	1355015
25704	23515414@N04	49503146580@N01	Nederland/The Netherlands	0	10826	568508
25705	23515414@N04	2501679@N23	Nieuwjaarsduiken	0	14	261
25706	23515414@N04	1938087@N23	PARIS - best of	0	1301	2325
25707	23515414@N04	11134293@N00	PARIS city real life!	0	709	4202
25708	23515414@N04	1777878@N23	Paris Wonderful City !	0	4364	81526
25709	23515414@N04	788793@N25	Photographers at Work (Portraits of Photographers)	0	1215	10245
25710	23515414@N04	38017790@N00	Picnikers - closed	0	9344	132221
25711	23515414@N04	1268653@N25	SAIL 2010 Amsterdam	0	132	2151
25712	23515414@N04	1451014@N25	SAIL AMSTERDAM 2010 PICTURES	0	106	1847
25713	23515414@N04	2065913@N24	Serious Mobile	0	983	61539
25714	23515414@N04	357300@N25	Serra da Estrela	0	136	618
25715	23515414@N04	88943028@N00	Split	0	462	11150
25716	23515414@N04	1535285@N22	Stedelijk Museum	0	93	5162
25717	23515414@N04	986945@N24	Straatfotografie	0	260	22488
25718	23515414@N04	2179059@N21	Street Photography Magazine	0	28368	897626
25719	23515414@N04	53781997@N00	Sudan Photos	0	600	5062
25720	23515414@N04	52762089@N00	TANZANIA...everything about...animals, landscapes, people, parks	0	1132	32785
25721	23515414@N04	62286269@N00	The Other Village - (Post 1 Award 4)	0	7156	140676
25722	23515414@N04	22036498@N00	Ticino	0	734	9355
25723	23515414@N04	3139032@N21	tramorama	0	788	38708
25724	23515414@N04	72546253@N00	Trams.Trolleys.Cablecars	0	3110	116272
25725	23515414@N04	1630289@N20	Urban Explore - Fotopool	0	627	16655
25726	23515414@N04	1516413@N22	wikilovesmonuments	0	59	2076
25727	23515414@N04	857078@N20	worldlightning	0	5903	381762
25728	23515414@N04	1681998@N22	Wouter Hamel	0	13	102
25729	23515414@N04	1304181@N22	Your Best Shot 2009	0	17486	15302
25730	139755118@N08	2135376@N22	+ Railway Unlimited	0	1609	707883
25731	139755118@N08	721428@N23	1,000,000 TRAINS	0	3459	1243783
25732	139755118@N08	1639164@N23	1.000.000 Trains in Europe	0	2305	824842
25733	139755118@N08	1289872@N25	All Locomotives, Trains and Trams	0	4643	1835206
25734	139755118@N08	1664879@N25	Anything Railway	0	2028	1192829
25735	139755118@N08	80501021@N00	European Railways	0	3129	646724
25736	139755118@N08	532576@N23	Railway Photographers	0	2365	731361
25737	139755118@N08	80994323@N00	I Love Trains	0	18807	1484302
25738	139755118@N08	655294@N24	LIFE ON THE RAILWAYS	0	2434	1046365
25739	139755118@N08	84219556@N00	railfans	0	2858	1025993
25740	139755118@N08	54911183@N00	Railroads	0	8172	632713
25741	139755118@N08	17901090@N00	Railway	0	9028	1638162
25742	139755118@N08	1774193@N23	Railways &amp; Locomotives	0	2598	985424
25743	139755118@N08	560221@N21	RailwayWorld	0	2204	985742
25744	139755118@N08	351190@N20	Train Photography	0	12657	896719
25745	139755118@N08	85128558@N00	Train pictures	0	1343	649618
25746	139755118@N08	1522945@N25	Train.	0	1849	683308
25747	139755118@N08	37386040@N00	trains	0	13613	795031
25748	139755118@N08	75326780@N00	Trains and railways	0	5260	1266620
25749	139755118@N08	416698@N25	Trains and Trams - Railway Lovers	0	1621	672546
25750	139755118@N08	36207749@N00	Trainspotting	0	3640	1013598
25751	139755118@N08	567678@N20	World Trains	0	2573	934663
25752	87244892@N00	49432949@N00	Monoslideshow	0	112	101
25753	154981314@N04	1177536@N25	! !^Admiration Gallery 15+ Faves Level 1	0	2030	68111
25754	154981314@N04	974418@N23	! !^Roby's Friendly Corner 25+ Faves Level 1	0	1733	40138
25755	154981314@N04	695900@N20	! *  30 + Faves ~ 59 ( Post 1, Comment + FAVE 2 )	0	1718	90610
25756	154981314@N04	724327@N23	! *  60 + Faves ~ 89 ( Post 1, Comment + FAVE 3 )	0	1758	105173
25757	154981314@N04	694531@N20	! *  90 + Faves ~ ( Post 1, Comment + FAVE 3 )	0	3679	203322
25758	154981314@N04	672030@N25	! * 15 + Faves ~ 29 ( Post 1, Comment + FAVE 2 )	0	1376	53692
25759	154981314@N04	734417@N22	! Quality Pixels! No 2nd Life Images	0	7705	280829
25760	154981314@N04	831954@N24	!!Perfect Composition!!	0	33366	2298594
25761	154981314@N04	1736764@N21	!Excellent Photos	0	3705	335135
25762	154981314@N04	2782780@N24	!Great Photographers!	0	7488	355815
25763	154981314@N04	1534062@N24	&quot;Beautiful Earth Level 1&quot; (P1-A4) ~ NO PEOPLE	0	6572	136940
25764	154981314@N04	52647536@N00	'Views:  1000 - 1250	0	3058	105254
25765	154981314@N04	37847006@N00	'Views:  101 - 200	0	3859	177307
25766	154981314@N04	55588602@N00	'Views:  1250 - 1500	0	1958	50892
25767	154981314@N04	69216155@N00	'Views:  1500 - 1750	0	2111	49791
25768	154981314@N04	37622092@N00	'Views:  1750 - 2000	0	1616	29523
25769	154981314@N04	59068415@N00	'Views:  2000 - 2500	0	2566	65066
25770	154981314@N04	23297148@N00	'Views:  201 - 300	0	3198	111752
25771	154981314@N04	52631960@N00	'Views:  2500 - 3000	0	2164	34908
25772	154981314@N04	54083170@N00	'Views:  26 - 50	0	3075	112860
25773	154981314@N04	39788208@N00	'Views:  3000 - 4000	0	2108	43627
25774	154981314@N04	51348184@N00	'Views:  301 - 400	0	2780	82247
25775	154981314@N04	68161359@N00	'Views:  4000 - 5000	0	1875	29670
25776	154981314@N04	36708499@N00	'Views:  401 - 500	0	2453	77189
25777	154981314@N04	413251@N22	'Views:  5000 - 7500	0	1762	34061
25778	154981314@N04	82555169@N00	'Views:  501 - 600	0	2585	72001
25779	154981314@N04	25553907@N00	'Views:  51 - 75	0	2523	77064
25780	154981314@N04	55018883@N00	'Views:  601 - 700	0	1983	56016
25781	154981314@N04	54402757@N00	'Views:  7 - 25	0	3039	90538
25782	154981314@N04	57949802@N00	'Views:  701 - 800	0	1824	49570
25783	154981314@N04	76213832@N00	'Views:  76 - 100	0	2583	70198
25784	154981314@N04	11312712@N00	'Views:  801 - 900	0	1749	41967
25785	154981314@N04	25733561@N00	'Views:  901 - 1000	0	1807	41724
25786	154981314@N04	36672842@N00	* in上海 / shanghai	0	3424	79428
