	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
295	305	It has title of Amsterdam old canal Prinsengracht with trees in winter - at the right the square Amstelveeld with the historical wooden church Amstelkerk	450	en	Criteria vi	Criteria iv	Criteria i	0.3037402331829071	0.6664056479930878	Criteria iv	Criteria i	Criteria ii	0.6663298	0.85648286	False	0.5	0.5770553897621246
296	306	It has tags of amstelkerk, oldchurch, canal, canalamsterdam, oldcanal, amsterdamcity, amsterdamdowntown, amsterdamwinter, urbantrees, citytrees, freephotoamsterdam	450	en	Criteria iii	Criteria iv	Criteria v	0.4737387597560882	0.7911905199289322	Criteria i	Criteria iv	Criteria vi	0.32083586	0.68234956	False	0.2	0.37484591654254856
297	307	It has tags of blackandwhite, building, zwartwit, amsterdam, whiteframe	451	en	Criteria iii	Criteria iv	Criteria ii	0.418006032705307	0.8707129955291748	Criteria ii	Criteria i	Criteria iv	0.42878836	0.90370023	False	0.5	0.45244776625150557
298	308	It has tags of ice, building, station, amsterdam, whiteframe	452	en	Criteria iii	Criteria viii	Criteria vii	0.350907415151596	0.6146624982357025	Criteria ii	Criteria i	Criteria iv	0.3650999	0.8862677	False	0.0	0.3288414314403503
299	309	Amsterdam CS: arrived with INT281 07:47 from Paris-Nord 26/05/1992	455	en	Criteria ii	Criteria vi	Criteria iv	0.4605582058429718	0.8031669110059738	Criteria ii	Criteria iv	Criteria i	0.62117773	0.92821825	True	0.5	0.9164242237185782
300	310	It has tags of electric, sncbnmbs, class, internationaltrain, int, amsterdamcs, amsterdam, holland	455	en	Criteria x	Criteria ix	Criteria vii	0.2067720144987106	0.5536975562572479	Criteria iv	Criteria ii	Criteria i	0.5891504	0.85769796	False	0.0	0.2459788484357147
301	313	2087, Amsterdam Siemens 13G tram at Drentepark terminus, 29 July 2019,	461	en	Criteria vi	Criteria iii	Criteria ii	0.2727396190166473	0.7304999381303787	Criteria i	Criteria ii	Criteria iv	0.57401866	0.90143704	False	0.2	0.44284098622026286
302	314	(built 2009, see tags for further known data)	473	en	Criteria iv	Criteria iii	Criteria ii	0.2742503583431244	0.6979550272226334	Criteria x	Criteria iv	Criteria viii	0.24259189	0.51351297	False	0.2	0.5795806043147952
303	317	2105, Amsterdam Siemens 13G tram at Drentepark tram terminus, 29 July 2019,	487	en	Criteria vi	Criteria iii	Criteria ii	0.2672539055347442	0.7351935654878616	Criteria i	Criteria ii	Criteria iv	0.5943501	0.8877959	False	0.2	0.42355618418623264
304	319	It has tags of amsterdam, pont, paysbas, netherlands, bridge, water	492	en	Criteria iv	Criteria iii	Criteria ii	0.3489404022693634	0.7979569733142853	Criteria iv	Criteria ii	Criteria i	0.44552782	0.8897666	True	0.5	0.8709461761338031
305	320	It has tags of dr, citro, id, familiale, citro, id, ds, citro, strijkijzer, d, tibur, snoek, stationcar, stationwagen, station, wagon, kombi, estate, break, vanbaerlestraat, museumplein, amsterdam, nederland, holland, netherlands, paysbas, vintage, old, classic, french, car, auto, automobile, voiture, ancienne, fran, france, frankrijk, vehicle	498	en	Criteria iii	Criteria iv	Criteria ii	0.4231380522251129	0.7764230147004128	Criteria iv	Criteria ii	Criteria vi	0.649182	0.8934475	False	0.5	0.5732636046627075
306	321	One of the most popular spots in Amsterdam for photographers....Well I can't help it....	500	en	Criteria vii	Criteria vi	Criteria iii	0.2745598554611206	0.6845762133598328	Criteria vi	Criteria iv	Criteria ii	0.3803432	0.6839856	False	0.2	0.6826223522918083
307	322	It has title of Two Flamingos and an Unicorn.	507	en	Criteria vii	Criteria viii	Criteria x	0.3427399396896362	0.7561722993850708	Criteria iii	Criteria vi	Criteria i	0.37755862	0.7327442	False	0.0	0.28990634443279284
308	323	The last (for the time being) last ride under its own power by a Sprinter (Plan Y) was made on Wednesday 22 December 2021 by the last built Sprinter, the 2995	514	en	Criteria iv	Criteria iii	Criteria i	0.2466684281826019	0.6032440364360809	Criteria i	Criteria iv	Criteria vi	0.3456368	0.69663906	False	0.5	0.8507490659674641
309	324	As train 81400, the train set ran from Amsterdam Zaanstraat via Amersfoort to the railway museum	514	en	Criteria ii	Criteria iv	Criteria iii	0.4516816437244415	0.8143083155155182	Criteria ii	Criteria iv	Criteria i	0.67209053	0.8967514	True	0.5	0.9365009232170888
310	325	It has title of Kuifje in lock down	516	en	Criteria vi	Criteria iii	Criteria i	0.3379803895950317	0.656176894903183	Criteria iii	Criteria iv	Criteria vi	0.45359048	0.67025197	False	0.5	0.6674056873496158
311	326	There's a lockdown, fortunately the weather is not very inviting.	534	en	Criteria vii	Criteria ix	Criteria viii	0.5364229679107666	0.8286002576351166	Criteria vii	Criteria iii	Criteria v	0.33757406	0.611727	True	0.2	0.8469141733215914
312	327	It has title of City Center	534	en	Criteria iii	Criteria vi	Criteria iv	0.3493758738040924	0.730208620429039	Criteria iv	Criteria iii	Criteria ii	0.2815737	0.79207367	False	0.5	0.7804459282282122
313	328	It has tags of amsterdam, rokin, citycenter, bronze, sculpture, lockdown, cranes, street	534	en	Criteria iii	Criteria ii	Criteria iv	0.2985868155956268	0.8306678235530853	Criteria i	Criteria ii	Criteria iv	0.5059789	0.80395174	False	0.5	0.5140574551112066
314	329	It has tags of avond, canal, christmas, xmas, evening, amsterdam, light, noordholland, nederland	538	en	Criteria iii	Criteria iv	Criteria ii	0.373068630695343	0.7884599417448044	Criteria i	Criteria ii	Criteria iv	0.46709767	0.78316474	False	0.5	0.40075360684386996
315	330	The Amsterdam Light Festival from another angle...A view on the .Whole Hole., Let's hope that the ALF will survive the lock-down....	542	en	Criteria vi	Criteria iv	Criteria iii	0.3881165981292724	0.7322183102369308	Criteria iv	Criteria i	Criteria vi	0.58298194	0.85821056	False	0.5	0.5473121950015777
316	331	It has title of City in the days of the pride	551	en	Criteria vi	Criteria iii	Criteria iv	0.4476163983345032	0.8185041099786758	Criteria vi	Criteria iii	Criteria iv	0.79025155	0.91887826	True	1.0	0.9039548372170657
317	332	It has tags of feast, netherlands, city, street, fujifilmxt	551	en	Criteria vi	Criteria iii	Criteria iv	0.4293938279151916	0.929912656545639	Criteria ii	Criteria i	Criteria iv	0.5674126	0.84633505	False	0.2	0.23061922172374535
318	333	It's that time of the year in Amsterdam when Fantasy rules....	558	en	Criteria iii	Criteria iv	Criteria vi	0.2928519248962402	0.7586368024349213	Criteria vi	Criteria iv	Criteria ii	0.342445	0.7954323	False	0.5	0.8236601489667649
319	334	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	566	en	Criteria iii	Criteria iv	Criteria ii	0.38094562292099	0.8309427201747894	Criteria ii	Criteria i	Criteria iv	0.7591787	0.8890594	False	0.5	0.26007239446021146
320	335	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	567	en	Criteria iii	Criteria iv	Criteria ii	0.38094562292099	0.8309427201747894	Criteria ii	Criteria i	Criteria iv	0.7591787	0.8890594	False	0.5	0.26007239446021146
321	336	1.26 AMSTERDAM is often described as ‘the net’, but the title discloses its meaning lies much deeper than that	568	en	Criteria iv	Criteria vi	Criteria iii	0.2709724903106689	0.7838167101144791	Criteria vi	Criteria iv	Criteria iii	0.58328354	0.8350629	False	1.0	0.7909247550724535
322	337	The 2010 earthquake in Chile caused vibrations that shortened the length of the day by 1.26 microseconds	568	en	Criteria vi	Criteria iii	Criteria iv	0.2911979854106903	0.6650490760803223	Criteria viii	Criteria vii	Criteria x	0.582694	0.8546213	False	0.0	0.2230068603501987
323	338	The artwork represents this phenomenon’s data and shows that we are all connected to earth’s natural systems.	568	en	Criteria viii	Criteria vii	Criteria iii	0.4091809093952179	0.7918534502387047	Criteria viii	Criteria vii	Criteria ix	0.81212866	0.9298478	True	0.5	0.8593292926517356
324	339	It has title of 1.26 AMSTERDAM (The Net)	568	en	Criteria vi	Criteria iii	Criteria iv	0.3287930786609649	0.7481884807348251	Criteria iv	Criteria ii	Criteria iii	0.36779636	0.82033116	False	0.5	0.5693929265195419
325	340	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	568	en	Criteria iii	Criteria iv	Criteria ii	0.38094562292099	0.8309427201747894	Criteria ii	Criteria i	Criteria iv	0.7591787	0.8890594	False	0.5	0.26007239446021146
326	341	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	569	en	Criteria iii	Criteria iv	Criteria ii	0.38094562292099	0.8309427201747894	Criteria ii	Criteria i	Criteria iv	0.7591787	0.8890594	False	0.5	0.26007239446021146
327	342	It has title of Bunch of Tulips	570	en	Criteria vi	Criteria iii	Criteria iv	0.3407626748085022	0.7170148491859436	Criteria vii	Criteria x	Criteria iii	0.32628214	0.59281516	False	0.2	0.4915885710900188
328	343	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	570	en	Criteria iii	Criteria iv	Criteria ii	0.38094562292099	0.8309427201747894	Criteria ii	Criteria i	Criteria iv	0.7591787	0.8890594	False	0.5	0.26007239446021146
329	344	It has title of Neighborhood	571	en	Criteria iii	Criteria vi	Criteria iv	0.2930352985858917	0.6197246760129929	Criteria iv	Criteria v	Criteria iii	0.26742136	0.7206977	False	0.5	0.6474039425204069
330	345	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	571	en	Criteria iii	Criteria iv	Criteria ii	0.38094562292099	0.8309427201747894	Criteria ii	Criteria i	Criteria iv	0.7591787	0.8890594	False	0.5	0.26007239446021146
331	346	View over the vegetable and flower market in the old city of Amsterdam	584	en	Criteria iii	Criteria vi	Criteria v	0.2474525868892669	0.5739666223526001	Criteria vi	Criteria iv	Criteria i	0.3966221	0.81324226	False	0.2	0.6839813140896761
332	347	the square is called Amstelveld, the oldwooden  church in the background, Amstelkerk	584	en	Criteria i	Criteria iv	Criteria ii	0.3412536680698395	0.7753866314888	Criteria iv	Criteria i	Criteria vi	0.41511947	0.7931086	False	0.5	0.9448352600102486
333	348	It has title of Vegetable and flower market in the old city of Amsterdam	584	en	Criteria iii	Criteria iv	Criteria v	0.3603694140911102	0.7152633219957352	Criteria iv	Criteria ii	Criteria iii	0.39043933	0.8232738	False	0.5	0.7819537501486444
334	349	It has tags of blackandwhite, roof, zwartwit, church, amsterdam, pnrm, whiteframe	585	en	Criteria iii	Criteria iv	Criteria ii	0.4054711163043976	0.8179183676838875	Criteria i	Criteria ii	Criteria iv	0.35490158	0.911952	False	0.5	0.4592213756712853
335	350	4028, Eurostar unit arriving at Amsterdam CS, 30 July 2019,	595	en	Criteria iii	Criteria vi	Criteria iv	0.3339151740074157	0.7195079326629639	Criteria iv	Criteria vi	Criteria i	0.52590144	0.7766673	False	0.5	0.6006148925980623
336	354	It has tags of traxx, amsterdamcs, electric, loco, lok, train, zug, vlak, benelux, netherlands	596	en	Criteria iii	Criteria vi	Criteria iv	0.3604885637760162	0.6530283018946648	Criteria iv	Criteria ii	Criteria vi	0.6253775	0.8665242	False	0.5	0.3661242746164822
337	355	It has title of Christmas time	598	en	Criteria iii	Criteria vi	Criteria viii	0.2266945242881775	0.5307380110025406	Criteria vi	Criteria i	Criteria iii	0.2731571	0.6129891	False	0.5	0.8582244535850618
338	356	Stories of people on a tramstop waiting for the tram	626	en	Criteria vi	Criteria iii	Criteria iv	0.5250040292739868	0.9061105959117411	Criteria vi	Criteria iv	Criteria iii	0.80968624	0.89017195	True	1.0	0.8607964340847355
339	357	They are together alone.	626	en	Criteria iii	Criteria iv	Criteria i	0.3027421832084656	0.7438167035579681	Criteria iii	Criteria x	Criteria vi	0.17166846	0.4830621	True	0.2	0.7680644676030116
340	358	It has title of Tramstop	626	en	Criteria iii	Criteria vi	Criteria iv	0.2930352985858917	0.6197246760129929	Criteria iv	Criteria i	Criteria ii	0.27532357	0.64887834	False	0.2	0.7170857079470824
341	359	It has tags of tramstop, people, waiting, tram, streetphotography, friendly, challenges	626	en	Criteria iii	Criteria vi	Criteria iv	0.5217695832252502	0.7972954884171486	Criteria vi	Criteria iv	Criteria ii	0.34115487	0.7759284	False	0.5	0.5243896606920401
342	360	It has tags of amsterdam, netherlands, canal, bicycle, bridge	630	en	Criteria ii	Criteria iii	Criteria iv	0.3099229037761688	0.8274246007204056	Criteria iv	Criteria ii	Criteria vi	0.44024187	0.86054057	False	0.5	0.8346388396923957
343	361	It has title of My Light Is Your Light....	664	en	Criteria vi	Criteria iii	Criteria iv	0.4029995799064636	0.7558928355574608	Criteria vi	Criteria i	Criteria iii	0.7092865	0.87334615	True	0.5	0.8778807096107004
344	362	It has tags of lightfestival, canal, composition, photography, amsterdam, focus, evening, anniversary, amsterdamlightfestival, light, noordholland, nederland	664	en	Criteria iii	Criteria iv	Criteria ii	0.38094562292099	0.8309427201747894	Criteria ii	Criteria i	Criteria iv	0.7591787	0.8890594	False	0.5	0.26007239446021146
345	363	It has tags of amsterdam, city, bridge, scenic, skies, canal, wintertime, winter, reflection, silhouette, sunset	698	en	Criteria iii	Criteria iv	Criteria vi	0.3369680643081665	0.7482446953654289	Criteria i	Criteria iv	Criteria ii	0.30635512	0.80305713	False	0.2	0.612815127598296
346	364	It has tags of amsterdam, northholland, netherlands, nightphotography	702	en	Criteria iii	Criteria ii	Criteria iv	0.3049249351024627	0.7456533908843994	Criteria ii	Criteria iv	Criteria i	0.5572139	0.8035749	False	0.5	0.743291690452817
347	365	It has tags of amsterdam, northholland, netherlands, nightphotography	703	en	Criteria iii	Criteria ii	Criteria iv	0.3049249351024627	0.7456533908843994	Criteria ii	Criteria iv	Criteria i	0.5572139	0.8035749	False	0.5	0.743291690452817
348	366	It has tags of amsterdam, northholland, netherlands, nightphotography	704	en	Criteria iii	Criteria ii	Criteria iv	0.3049249351024627	0.7456533908843994	Criteria ii	Criteria iv	Criteria i	0.5572139	0.8035749	False	0.5	0.743291690452817
349	367	It has tags of amsterdam, northholland, netherlands, nl, amsterdamlightfestival, nightphotography	705	en	Criteria ii	Criteria iii	Criteria iv	0.2877703607082367	0.7720774114131927	Criteria ii	Criteria i	Criteria iv	0.6987198	0.87357384	True	0.5	0.6895457602061806
350	368	Hier passeert er een molen De Gooyer   An unusual route number for a termporary tram service in Amsterdam	720	en	Criteria iii	Criteria x	Criteria iv	0.1950602084398269	0.5314476937055588	Criteria iv	Criteria i	Criteria ii	0.56927437	0.88462085	False	0.2	0.5510205215238432
351	369	Due to track work in Sarphatistraat, a shuttle service with 3 bidirectional cars is being carried out between Alexanderplein and Azartplein, normally served by route 7	720	en	Criteria iii	Criteria vii	Criteria i	0.1705668568611145	0.457894891500473	Criteria ii	Criteria i	Criteria iv	0.3569396	0.74815315	False	0.2	0.693391959417712
352	370	Today two new CAF cars were in service on the 29	720	en	Criteria ix	Criteria ii	Criteria iv	0.2577754259109497	0.5823563784360886	Criteria ii	Criteria iv	Criteria i	0.5588523	0.86459374	False	0.5	0.6209646608114353
353	371	One is seen here while passing windmill De Gooyer	720	en	Criteria vii	Criteria iii	Criteria vi	0.37022665143013	0.6163444295525551	Criteria iv	Criteria vii	Criteria i	0.34473237	0.700786	False	0.2	0.6611324592164851
354	372	It has tags of amsterdam, funen, molen, windmill, degooyer, tram, tramway, streetcar, strassenbahn, gvb, caf	720	en	Criteria iii	Criteria ii	Criteria iv	0.3191158473491668	0.7562513798475266	Criteria ii	Criteria iv	Criteria i	0.44595492	0.9223847	False	0.5	0.6868506931136642
355	373	This town hall will become the Royal Palace (.Koninklijk Paleis.) from 1808 when Louis Bonaparte, King of Holland, chooses to settle in Amsterdam	727	en	Criteria ii	Criteria iv	Criteria iii	0.4257901310920715	0.795183040201664	Criteria iv	Criteria ii	Criteria vi	0.6534959	0.88432586	False	0.5	0.7004692400351858
356	374	It has tags of amsterdam, northholland, netherlands	742	en	Criteria iii	Criteria ii	Criteria iv	0.3059693872928619	0.7019344866275787	Criteria ii	Criteria i	Criteria iv	0.69226015	0.89722663	False	0.5	0.5756256377024833
357	375	It has tags of amsterdam, northholland, netherlands	743	en	Criteria iii	Criteria ii	Criteria iv	0.3059693872928619	0.7019344866275787	Criteria ii	Criteria i	Criteria iv	0.69226015	0.89722663	False	0.5	0.5756256377024833
