	index	sentence	origin	lang
2715	2929	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2398	en
2716	2930	is their publicity tagline	2398	en
2717	2931	Do not worry	2398	en
2718	2932	you will not see any of the modern wars here	2398	en
2719	2933	The exhibition presents mainly old prints enlargements, shown on light boxes	2398	en
2720	2934	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2398	en
2721	2935	Luckily - because it softens its impact on a visitor	2398	en
2722	2936	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2398	en
2723	2937	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2398	en
2724	2938	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2398	en
2725	2939	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2398	en
2726	2941	It has tags of amsterdam, citytrip, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2398	en
2727	2942	Author : @Kiri Karma City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2399	en
2728	2943	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2399	en
2729	2944	is their publicity tagline	2399	en
2730	2945	Do not worry	2399	en
2731	2946	you will not see any of the modern wars here	2399	en
2732	2947	The exhibition presents mainly old prints enlargements, shown on light boxes	2399	en
2733	2948	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2399	en
2734	2949	Luckily - because it softens its impact on a visitor	2399	en
2735	2950	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2399	en
2736	2951	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2399	en
2737	2952	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2399	en
2738	2953	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2399	en
2739	2954	It has tags of amsterdam, bleu, blue, citytrip, color, colorful, couleur, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2399	en
2740	2955	City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2400	en
2741	2956	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2400	en
2742	2957	is their publicity tagline	2400	en
2743	2958	Do not worry	2400	en
2744	2959	you will not see any of the modern wars here	2400	en
2745	2960	The exhibition presents mainly old prints enlargements, shown on light boxes	2400	en
2746	2961	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2400	en
2747	2962	Luckily - because it softens its impact on a visitor	2400	en
2748	2963	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2400	en
2749	2964	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2400	en
2750	2965	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2400	en
2751	2966	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2400	en
2752	2968	It has tags of amsterdam, citytrip, color, colorful, couleur, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, red, rouge, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2400	en
2753	2969	City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2401	en
2754	2970	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2401	en
2755	2971	is their publicity tagline	2401	en
2756	2972	Do not worry	2401	en
2757	2973	you will not see any of the modern wars here	2401	en
2758	2974	The exhibition presents mainly old prints enlargements, shown on light boxes	2401	en
2759	2975	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2401	en
2760	2976	Luckily - because it softens its impact on a visitor	2401	en
2761	2977	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2401	en
2762	2978	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2401	en
2763	2979	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2401	en
2764	2980	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2401	en
2765	2982	It has tags of amsterdam, citytrip, color, colorful, couleur, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, red, rouge, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2401	en
2766	2983	City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2402	en
2767	2984	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2402	en
2768	2985	is their publicity tagline	2402	en
2769	2986	Do not worry	2402	en
2770	2987	you will not see any of the modern wars here	2402	en
2771	2988	The exhibition presents mainly old prints enlargements, shown on light boxes	2402	en
2772	2989	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2402	en
2773	2990	Luckily - because it softens its impact on a visitor	2402	en
2774	2991	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2402	en
2775	2992	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2402	en
2776	2993	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2402	en
2777	2994	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2402	en
2778	2996	It has tags of amsterdam, citytrip, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2402	en
2779	2997	Author : @Kiri Karma City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2403	en
2780	2998	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2403	en
2781	2999	is their publicity tagline	2403	en
2782	3000	Do not worry	2403	en
2783	3001	you will not see any of the modern wars here	2403	en
2784	3002	The exhibition presents mainly old prints enlargements, shown on light boxes	2403	en
2785	3003	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2403	en
2786	3004	Luckily - because it softens its impact on a visitor	2403	en
2787	3005	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2403	en
2788	3006	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2403	en
2789	3007	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2403	en
2790	3008	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2403	en
2791	3009	It has tags of amsterdam, citytrip, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2403	en
2792	3010	City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2404	en
2793	3011	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2404	en
2794	3012	is their publicity tagline	2404	en
2795	3013	Do not worry	2404	en
2796	3014	you will not see any of the modern wars here	2404	en
2797	3015	The exhibition presents mainly old prints enlargements, shown on light boxes	2404	en
2798	3016	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2404	en
2799	3017	Luckily - because it softens its impact on a visitor	2404	en
2800	3018	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2404	en
2801	3019	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2404	en
2802	3020	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2404	en
2803	3021	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2404	en
2804	3023	It has tags of amsterdam, citytrip, e, focallength, focallengthin, highiso, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2404	en
2805	3024	City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2405	en
2806	3025	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2405	en
2807	3026	is their publicity tagline	2405	en
2808	3027	Do not worry	2405	en
2809	3028	you will not see any of the modern wars here	2405	en
2810	3029	The exhibition presents mainly old prints enlargements, shown on light boxes	2405	en
2811	3030	The quality of these images as well as the appearance of the whole presentation is quite imperfect	2405	en
2812	3031	Luckily - because it softens its impact on a visitor	2405	en
2813	3032	All the museum information has been typed on small yellow sheets paper in English, Dutch, French, German, Italian and Spanish	2405	en
2814	3033	The museum's small spaces are been badly lit, probably to hide the walls, made from poorly painted multiplex	2405	en
2815	3034	The result is that the real asset of the museum - several mediaeval torture instruments and one rusty guillotine are hardly visible and remain hidden in the darkness	2405	en
2816	3035	( A little city trip in Amsterdam Un petit city trip a Amsterdam )	2405	en
2817	3037	It has tags of amsterdam, citytrip, e, focallength, focallengthin, holiday, hollande, ilce, iso, musee, musees, museum, museums, netherlands, paysbas, sony, sonyilce, sonyilce, torturemuseum, travel, vacances, voyage	2405	en
2818	3038	Author : @Kiri Karma City trip In Amsterdam - July 2021 - Torture Museum   Torture Museum in Amsterdam  Torture Museum EntranceFirst you enter a dark corridor in a theater like decor, and then several small and equally dark rooms follow	2406	en
2819	3039	The Torture Museum endeavors to document the history of the human cruelty - Scaring the hell out of you..	2406	en
