	index	sentence	origin	lang	Criteria i	Criteria ii	Criteria iii	Criteria iv	Criteria v	Criteria vi	Criteria vii	Criteria viii	Criteria ix	Criteria x	Others	max_1_val	max_1_col	max_2_val	max_2_col	max_3_val	max_3_col	max_1	max_3
258	363	It has title of Suzhou Panmen Scenic Area	1538	en	0.0660158321261406	0.02084135077893734	0.10503645241260529	0.027782386168837547	0.009746873751282692	0.281446248292923	0.38983920216560364	0.031548094004392624	0.016352826729416847	0.04936354607343674	0.0020272373221814632	0.38983920216560364	Criteria vii	0.281446248292923	Criteria vi	0.10503645241260529	Criteria iii	0.38983920216560364	0.7763219028711319
259	364	Panmen City Gate	1538	en	0.07838667929172516	0.16370098292827606	0.40527668595314026	0.18031708896160126	0.012077859602868557	0.1564614176750183	0.0008693363633938134	0.0006493807886727154	0.0011341614881530404	0.0011155359679833055	1.0814774213940836e-05	0.40527668595314026	Criteria iii	0.18031708896160126	Criteria iv	0.16370098292827606	Criteria ii	0.40527668595314026	0.7492947578430176
260	365	It has tags of harryandrowenaphotos, mercurytours, china	1538	en	0.06650066375732422	0.10454505681991577	0.45700812339782715	0.1684163510799408	0.02629079855978489	0.10062958300113678	0.023237744346261024	0.014144090004265308	0.018672088161110878	0.02048811875283718	6.733907503075898e-05	0.45700812339782715	Criteria iii	0.1684163510799408	Criteria iv	0.10454505681991577	Criteria ii	0.45700812339782715	0.7299695312976837
261	366	It has title of Suzhou Panmen Scenic Area	1541	en	0.0660158321261406	0.02084135077893734	0.10503645241260529	0.027782386168837547	0.009746873751282692	0.281446248292923	0.38983920216560364	0.031548094004392624	0.016352826729416847	0.04936354607343674	0.0020272373221814632	0.38983920216560364	Criteria vii	0.281446248292923	Criteria vi	0.10503645241260529	Criteria iii	0.38983920216560364	0.7763219028711319
262	367	Wumen Bridge Originally Built 1084	1541	en	0.5190067291259766	0.15898698568344116	0.10584763437509537	0.16711147129535675	0.003459454048424959	0.04325645789504051	0.0006315596983768046	0.0008398347999900579	0.00037954014260321856	0.0003551248228177428	0.00012517804862000048	0.5190067291259766	Criteria i	0.16711147129535675	Criteria iv	0.15898698568344116	Criteria ii	0.5190067291259766	0.8451051861047745
263	368	It has tags of harryandrowenaphotos, mercurytours, china	1541	en	0.06650066375732422	0.10454505681991577	0.45700812339782715	0.1684163510799408	0.02629079855978489	0.10062958300113678	0.023237744346261024	0.014144090004265308	0.018672088161110878	0.02048811875283718	6.733907503075898e-05	0.45700812339782715	Criteria iii	0.1684163510799408	Criteria iv	0.10454505681991577	Criteria ii	0.45700812339782715	0.7299695312976837
264	369	It has tags of harryandrowenaphotos, mercurytours, china	1549	en	0.06650066375732422	0.10454505681991577	0.45700812339782715	0.1684163510799408	0.02629079855978489	0.10062958300113678	0.023237744346261024	0.014144090004265308	0.018672088161110878	0.02048811875283718	6.733907503075898e-05	0.45700812339782715	Criteria iii	0.1684163510799408	Criteria iv	0.10454505681991577	Criteria ii	0.45700812339782715	0.7299695312976837
265	371	It has title of Lou, Brian_Suzhou, China_Garden-Bridge	1564	en	0.11011126637458801	0.09332074970006943	0.2570706009864807	0.1254100650548935	0.01092689111828804	0.37594807147979736	0.0093772541731596	0.005942252930253744	0.00397504260763526	0.0075613330118358135	0.0003565041988622397	0.37594807147979736	Criteria vi	0.2570706009864807	Criteria iii	0.1254100650548935	Criteria iv	0.37594807147979736	0.7584287375211716
266	372	It has title of Suzhou shantang wharf	1577	en	0.08884469419717789	0.06296385824680328	0.3035913407802582	0.10125782340765	0.009643154218792915	0.3867444694042206	0.023979656398296356	0.009776039980351925	0.0044744014739990234	0.008262699469923973	0.00046189199201762676	0.3867444694042206	Criteria vi	0.3035913407802582	Criteria iii	0.10125782340765	Criteria iv	0.3867444694042206	0.7915936335921288
267	373	It has tags of visitsuzhou, chinatravels, jiangsu, cityscapes, visitchina, travelphotography, travel, china, asia, history, historic, shantang, wharf, reflection, blue, hour, night, river, canal, suzhou	1577	en	0.01511478889733553	0.07957041263580322	0.45081132650375366	0.07522033900022507	0.02632361650466919	0.3399183750152588	0.00561867281794548	0.0026526229921728373	0.0022094969172030687	0.002463163575157523	9.7113341325894e-05	0.45081132650375366	Criteria iii	0.3399183750152588	Criteria vi	0.07957041263580322	Criteria ii	0.45081132650375366	0.8703001141548157
268	375	It has tags of china, suzhou, gardenofthehumbleadministrator	1971	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
269	377	It has tags of china, suzhou, gardenofthehumbleadministrator	1972	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
270	379	It has tags of china, suzhou, gardenofthehumbleadministrator	1973	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
271	381	It has tags of china, suzhou, gardenofthehumbleadministrator	1974	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
272	383	It has tags of china, suzhou, gardenofthehumbleadministrator	1975	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
273	385	It has tags of china, suzhou, gardenofthehumbleadministrator	1976	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
274	387	It has tags of china, suzhou, gardenofthehumbleadministrator	1977	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
275	389	It has tags of china, suzhou, gardenofthehumbleadministrator	1978	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
276	391	It has tags of china, suzhou, gardenofthehumbleadministrator	1979	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
277	393	It has tags of china, suzhou, gardenofthehumbleadministrator	1980	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
278	395	It has tags of china, suzhou, gardenofthehumbleadministrator	1981	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
279	397	It has tags of china, suzhou, gardenofthehumbleadministrator	1982	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
280	399	It has tags of china, suzhou, gardenofthehumbleadministrator	1983	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
281	401	It has tags of china, suzhou, gardenofthehumbleadministrator	1984	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
282	403	It has tags of china, suzhou, gardenofthehumbleadministrator	1985	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
283	405	It has tags of china, suzhou, gardenofthehumbleadministrator	1986	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
284	407	It has tags of china, suzhou, gardenofthehumbleadministrator	1987	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
285	409	It has tags of china, suzhou, gardenofthehumbleadministrator	1988	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
286	411	It has tags of china, suzhou, gardenofthehumbleadministrator	1989	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
287	413	It has tags of china, suzhou, gardenofthehumbleadministrator	1990	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
288	415	It has tags of china, suzhou, gardenofthehumbleadministrator	1991	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
289	417	It has tags of china, suzhou, gardenofthehumbleadministrator	1992	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
290	419	It has tags of china, suzhou, gardenofthehumbleadministrator	1993	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
291	421	It has tags of china, suzhou, gardenofthehumbleadministrator	1994	en	0.031377922743558884	0.15234339237213135	0.45578643679618835	0.08155284076929092	0.01822446845471859	0.23284217715263367	0.01047233585268259	0.003544157836586237	0.0051822420209646225	0.008583762682974339	9.012434748001397e-05	0.45578643679618835	Criteria iii	0.23284217715263367	Criteria vi	0.15234339237213135	Criteria ii	0.45578643679618835	0.8409720063209534
