	index	sentence	origin	lang	max_1_col_ulmfit	max_2_col_ulmfit	max_3_col_ulmfit	max_1_ulmfit	max_3_ulmfit	max_1_col_bert	max_2_col_bert	max_3_col_bert	max_1_bert	max_3_bert	same_1	same_3	cosine_sim
341	483	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2863	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
342	484	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2865	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
343	485	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2866	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
344	486	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2867	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
345	487	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2868	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
346	488	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2869	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
347	489	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2870	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
348	490	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2871	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
349	491	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2872	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
350	492	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2873	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
351	493	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2874	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
352	494	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2875	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
353	495	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2876	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
354	496	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2877	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
355	497	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2878	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
356	498	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2879	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
357	499	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2880	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
358	500	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2881	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
359	501	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2882	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
360	502	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2883	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
361	503	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2884	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
362	504	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2885	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
363	505	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2886	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
364	506	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2887	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
365	507	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2888	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
366	508	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2889	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
367	509	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2890	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
368	510	It has tags of china, garden, humbleadministratorgarden, jiangsu, museum, suzhou, unescoworldheritage, suzhoushi, jiangsusheng	2891	en	Criteria iii	Criteria vi	Criteria ii	0.4925639927387237	0.8705505728721619	Criteria vi	Criteria i	Criteria ii	0.26067886	0.67971617	False	0.5	0.5815754218281433
369	511	It has tags of china, garden, jiangsu, keyuan, suzhou, peoplesrepublicofchina	2892	en	Criteria iii	Criteria vi	Criteria ii	0.519819438457489	0.8668052926659584	Criteria x	Criteria iii	Criteria ii	0.3130429	0.60568225	False	0.5	0.5380690117897141
370	512	It has tags of china, classicalgardens, garden, jiangsu, lingering, li, suzhou, unescoworldheritage, peoplesrepublicofchina	2894	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria vi	Criteria i	Criteria ii	0.24133356	0.6519393	False	0.5	0.581959971165922
371	513	It has tags of china, garden, jiangsu, keyuan, suzhou, peoplesrepublicofchina	2895	en	Criteria iii	Criteria vi	Criteria ii	0.519819438457489	0.8668052926659584	Criteria x	Criteria iii	Criteria ii	0.3130429	0.60568225	False	0.5	0.5380690117897141
372	514	It has tags of china, garden, jiangsu, keyuan, suzhou, peoplesrepublicofchina	2896	en	Criteria iii	Criteria vi	Criteria ii	0.519819438457489	0.8668052926659584	Criteria x	Criteria iii	Criteria ii	0.3130429	0.60568225	False	0.5	0.5380690117897141
373	515	It has tags of china, garden, jiangsu, keyuan, suzhou, peoplesrepublicofchina	2898	en	Criteria iii	Criteria vi	Criteria ii	0.519819438457489	0.8668052926659584	Criteria x	Criteria iii	Criteria ii	0.3130429	0.60568225	False	0.5	0.5380690117897141
374	516	It has tags of china, garden, jiangsu, keyuan, suzhou, peoplesrepublicofchina	2899	en	Criteria iii	Criteria vi	Criteria ii	0.519819438457489	0.8668052926659584	Criteria x	Criteria iii	Criteria ii	0.3130429	0.60568225	False	0.5	0.5380690117897141
375	517	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2902	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
376	518	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2903	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
377	519	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2904	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
378	520	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2905	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
379	521	It has tags of china, jiangsu, suzhou, peoplesrepublicofchina	2906	en	Criteria iii	Criteria vi	Criteria ii	0.4674372375011444	0.8661417365074158	Criteria iii	Criteria vi	Criteria ii	0.34618473	0.6299842	True	1.0	0.956304022241128
380	522	It has tags of china, classicalgardens, garden, jiangsu, masterofthenets, suzhou, unescoworldheritage, w, peoplesrepublicofchina	2911	en	Criteria iii	Criteria vi	Criteria ii	0.4705688059329986	0.8597726076841354	Criteria i	Criteria vi	Criteria ii	0.5080879	0.7477427	False	0.5	0.271143122576572
381	523	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2913	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
382	524	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2914	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
383	525	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2915	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
384	526	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2916	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
385	527	It has tags of china, jiangsu, north, pagoda, suzhou, temple, peoplesrepublicofchina	2917	en	Criteria iii	Criteria ii	Criteria vi	0.4143290519714355	0.8419225960969925	Criteria vi	Criteria iii	Criteria ii	0.3908673	0.76024973	False	1.0	0.8470210390991836
386	528	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2918	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
387	529	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2919	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
388	530	It has tags of china, classicalgardens, garden, jiangsu, liongrove, sh, suzhou, unescoworldheritage, peoplesrepublicofchina	2920	en	Criteria iii	Criteria vi	Criteria ii	0.50572669506073	0.8781182169914246	Criteria i	Criteria vi	Criteria ii	0.52476686	0.78463465	False	0.5	0.2496101919833223
389	531	It has title of Suzhou、China	2942	en	Criteria vi	Criteria iii	Criteria iv	0.4443432688713074	0.8129701837897301	Criteria iii	Criteria vi	Criteria iv	0.33910385	0.63142157	False	1.0	0.8114126374351507
390	532	- I think this lane is originally there for the cyclists	2950	en	Criteria iii	Criteria vi	Criteria iv	0.4535411894321441	0.7560897618532181	Criteria iv	Criteria iii	Criteria i	0.4431019	0.742545	False	0.5	0.6249633751641286
391	533	But I didn't see anyone on human powered bikes	2950	en	Criteria i	Criteria ii	Criteria iv	0.2642476558685303	0.6660318225622177	Criteria iii	Criteria vi	Criteria iv	0.3331095	0.6028795	False	0.2	0.5606502885796327
392	534	The bike lane is just dominated by the electric bikes or electric scooters	2950	en	Criteria x	Criteria vii	Criteria ix	0.4489033222198486	0.8816891089081764	Criteria iv	Criteria vi	Criteria vii	0.23355567	0.5875327	False	0.2	0.3993027404727517
393	535	The people are also dressed for the cold and pollutions looks.	2950	en	Criteria vii	Criteria iii	Criteria vi	0.338054746389389	0.7445548921823502	Criteria iii	Criteria v	Criteria iv	0.36341512	0.7536471	False	0.2	0.655129481123663
394	537	It has tags of suzhou, china, city, traffic, busy, road, scooters, electric, street, masks, people, candid	2950	en	Criteria iii	Criteria vi	Criteria ii	0.4952626526355743	0.9137711711227894	Criteria vi	Criteria iii	Criteria iv	0.49153447	0.7441993	False	0.5	0.7915328862779266
395	560	- While walking around Suzhou, I bumped into not one but several wedding photography sessions in progress	3004	en	Criteria vi	Criteria iii	Criteria ii	0.4584808647632599	0.7933279126882553	Criteria vi	Criteria i	Criteria iv	0.36115587	0.68901914	True	0.2	0.9056694531012581
396	561	This one was happening in the middle of the old town with the couple dressed in traditional red Chinese wedding dress.	3004	en	Criteria iv	Criteria iii	Criteria ii	0.3323212563991546	0.8000365048646927	Criteria vi	Criteria iv	Criteria iii	0.58643466	0.84820133	False	0.5	0.3645199294828405
397	563	It has tags of suzhou, china, shantang, street, house, decoration, lantern, chinese, red, wedding, dress, photographer, photography, camera, canon, couple, bride, groom, people, candid	3004	en	Criteria iii	Criteria vi	Criteria iv	0.4959270358085632	0.8193205669522285	Criteria vi	Criteria iii	Criteria ii	0.30630624	0.7448199	False	0.5	0.8734160701159033
398	564	- An old street in Suzhou, now a busy touristy shopping street along the canal	3007	en	Criteria iii	Criteria v	Criteria iv	0.2560978531837463	0.7400010973215103	Criteria iv	Criteria ii	Criteria v	0.6622295	0.87254834	False	0.5	0.6388719733524522
399	565	The length is not really 7 miles but 7 traditional Chinese mile which is a bit more than 3.5 km.	3007	en	Criteria vii	Criteria viii	Criteria ix	0.3879850506782532	0.8615894690155983	Criteria vi	Criteria vii	Criteria iii	0.28895316	0.6335699	False	0.2	0.44735169159036176
400	567	It has tags of suzhou, china, shantang, street, canal, waterway, water, boats, trees, house, decoration, people, busy, shops, longexposure	3007	en	Criteria iii	Criteria vi	Criteria iv	0.7143855094909668	0.9012717381119728	Criteria iii	Criteria iv	Criteria ii	0.4469742	0.80882263	True	0.5	0.9125369815732314
401	568	- Another artist working on drawing the scenes in the the Suzhou Lingering Garden	3008	en	Criteria ii	Criteria vi	Criteria i	0.6512517333030701	0.8902171552181244	Criteria ii	Criteria i	Criteria iii	0.5698436	0.8883496	True	0.5	0.9578395172244807
402	569	Although looks she is on her mobile at the moment.	3008	en	Criteria i	Criteria iv	Criteria iii	0.2656320035457611	0.6735846251249313	Criteria x	Criteria vii	Criteria i	0.2777233	0.5603648	False	0.2	0.5182283036197983
403	571	It has tags of suzhou, china, thelingeringgarden, liuyuan, unescoworldheritagesite, trees, leafs, green, plant, garden, corridor, house, decoration, drawing, sketching, people, candid	3008	en	Criteria iii	Criteria vi	Criteria ii	0.4910399913787842	0.8956094160676003	Criteria iii	Criteria i	Criteria ii	0.45690137	0.8067865	True	0.5	0.8283205629603873
404	572	- A big part of the Suzhou gardens is apparently the ornate rocks that are dotted around in the gardens	3009	en	Criteria vi	Criteria iii	Criteria iv	0.2377218306064605	0.6034585535526276	Criteria i	Criteria iii	Criteria iv	0.3057384	0.66608095	False	0.5	0.8138760499369525
