UserId ;Lat;Long;PhotoId;ID ;Name;Nationality;Num;PhotoID;Title;Description;User tags;Time taken;Time posted
21909297  N05;34,444999;35,85268;4931687503;21909297  N05;iSabra;L;L45;4931687503;Ultimate Martyr;The aftermath of the Lebanese civil war still visible on some of the buildings. Shot taken in north Lebanon.;Saddam,Hussein,Lebanon,north,sabra,ahmad,canon,35L,film,kodak,trix,400tx,middleast,civil,war,bidawii;28/08/2010 00:30;27/08/2010 14:36
37827720  N04;34,446485;35,87697;4934559837;37827720  N04;C.Stramba-Badiali;T;T104;4934559837;Urbanisme - Lebanon -;"Tripoli, Lebanon
";liban 2009,Tripoli,urbain,ville,architecture,Christophe Stramba,War,طربلس,Trablous,Sunnite;15/07/2009 21:15;28/08/2010 15:59
37827720  N04;34,439701;35,859298;4934560899;37827720  N04;C.Stramba-Badiali;T;T104;4934560899;A funny meeting at the old market, Tripoli;Tripoli, Lebanon;liban 2009,Liban,Lebanon,portrait,face,visage,regard,old,market,color,Stramba-Badiali,135mm,Canon,woman,street,لُبْنَان,hijab,dignity,expression,eyes,yeux,intensité,intensity,look,glance,culture,tradition,Human being,Human,Homme,Christophe Stramba-Badiali,Echange,partage,complicité,Energie,Complicity,Sharing,Travel,voyage,Person,people,Looking at camera;15/07/2009 21:40;28/08/2010 15:59
37827720  N04;34,260457;35,503904;4935154958;37827720  N04;C.Stramba-Badiali;T;T104;4935154958;Hammam Al-Nuri;"TRIPOLI

Lebanon";liban 2009,Lebanon,Hammam,Tripoli,Architecture,Christophe Stramba,Canon,Colors,Atmosphere,bains public,Culture musulmane,voyage,Al-Nuri;15/07/2009 18:40;28/08/2010 15:59
37827720  N04;34,439701;35,859298;4935155170;37827720  N04;C.Stramba-Badiali;T;T104;4935155170;;Tripoli, Lebanon;liban 2009,Lebanon,street,life,Tripoli,light,Canon,homme,man,Stramba-Badiali;15/07/2009 18:14;28/08/2010 15:59
22874372  N06;34,439701;35,859298;4936363490;22874372  N06;quiescently;L;L47;4936363490;;;lebanon,tripoli,skyline,birds,pigeons,flight,flying,flock,sky;13/04/2010 15:15;29/08/2010 00:11
45365623  N03;34,437087;35,840901;4951805579;45365623  N03;Krikorian.M;L;L48;4951805579;Seen in Tripoli;;Child,Tripoli,Lebanon,Stairs,Canon,Photography,Photo;02/09/2010 20:06;02/09/2010 20:28
45365623  N03;34,439701;35,859298;4953372793;45365623  N03;Krikorian.M;L;L48;4953372793;The Old Building;;Lebanon,Tripoli,Old,Building,AnAwesomeShot;02/09/2010 19:44;03/09/2010 10:36
47311872  N03;34,434097;35,851135;4954300517;47311872  N03;jazziam;L;L49;4954300517;Mosque, Tripoli Lebanon;;Lebanon_Day2;14/06/2010 06:11;03/09/2010 18:06
45365623  N03;34,449953;35,856628;4954758199;45365623  N03;Krikorian.M;L;L48;4954758199;Little Guy;;Art,Canon,Photo,Photography,Beirut,Lebanon;02/09/2010 20:43;03/09/2010 21:13
27601677  N06;34,444291;35,848388;4962598265;27601677  N06;lublutina;L;L50;4962598265;DSC_0014;;;16/07/2010 23:57;06/09/2010 07:29
27601677  N06;34,447443;35,840835;4962690597;27601677  N06;lublutina;L;L50;4962690597;DSC_0020;;;17/07/2010 00:11;06/09/2010 08:19
27601677  N06;34,447443;35,840835;4962693755;27601677  N06;lublutina;L;L50;4962693755;DSC_0028;;;17/07/2010 00:24;06/09/2010 08:21
27601677  N06;34,447443;35,840835;4963157986;27601677  N06;lublutina;L;L50;4963157986;DSC00901pan;;;25/06/2010 03:51;06/09/2010 07:09
27601677  N06;34,447443;35,840835;4963160178;27601677  N06;lublutina;L;L50;4963160178;DSC00908;;;25/06/2010 03:51;06/09/2010 07:10
27601677  N06;34,447443;35,840835;4963280338;27601677  N06;lublutina;L;L50;4963280338;DSC_0016;;;17/07/2010 00:07;06/09/2010 08:15
27601677  N06;34,447443;35,840835;4963284288;27601677  N06;lublutina;L;L50;4963284288;DSC_0018;;;17/07/2010 00:11;06/09/2010 08:17
27601677  N06;34,447443;35,840835;4963294766;27601677  N06;lublutina;L;L50;4963294766;DSC_0033;;;17/07/2010 00:27;06/09/2010 08:23
27601677  N06;34,447443;35,840835;4963297522;27601677  N06;lublutina;L;L50;4963297522;DSC_0034;;;17/07/2010 00:35;06/09/2010 08:24
27601677  N06;34,447443;35,840835;4963301030;27601677  N06;lublutina;L;L50;4963301030;DSC_0044;;;17/07/2010 00:43;06/09/2010 08:26
27601677  N06;34,447443;35,840835;4963303974;27601677  N06;lublutina;L;L50;4963303974;DSC_0049;;;17/07/2010 00:50;06/09/2010 08:28
27601677  N06;34,447443;35,840835;4963311432;27601677  N06;lublutina;L;L50;4963311432;DSC_0054;;;17/07/2010 02:05;06/09/2010 08:32
53229186  N06;34,447443;35,840835;4975239706;53229186  N06;wilfridpeace;T;T105;4975239706;Tripoli, Lebanon,2;;;18/08/2008 16:54;09/09/2010 21:30
15067115  N05;34,261364;35,500337;4976891375;15067115  N05;renaud.delaplace;T;T106;4976891375;P1110879;Traces de la guerre civile;Trablous,Tripoli,Liban,Libanon;04/09/2010 09:13;10/09/2010 17:57
15067115  N05;34,436363;35,844783;4976892075;15067115  N05;renaud.delaplace;T;T106;4976892075;P1110881;Vue depuis le château du comte de Toulouse;Trablous,Tripoli,Liban,Libanon;04/09/2010 09:25;10/09/2010 17:57
15067115  N05;34,436363;35,844783;4976892763;15067115  N05;renaud.delaplace;T;T106;4976892763;P1110883;Château-fort de croisés du Comte de Toulouse;Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse;04/09/2010 09:29;10/09/2010 17:57
15067115  N05;34,436363;35,844783;4976893515;15067115  N05;renaud.delaplace;T;T106;4976893515;P1110885;Vue depuis le château du comte de Toulouse;Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse;04/09/2010 09:33;10/09/2010 17:58
15067115  N05;34,436363;35,844783;4976905339;15067115  N05;renaud.delaplace;T;T106;4976905339;P1110906;Souq;Trablous,Tripoli,Liban,Libanon;04/09/2010 10:44;10/09/2010 18:03
15067115  N05;34,436363;35,844783;4976905743;15067115  N05;renaud.delaplace;T;T106;4976905743;P1110907;"Le poelle traditionnel pour le pain
Souq";Trablous,Tripoli,Liban,Libanon;04/09/2010 10:46;10/09/2010 18:03
15067115  N05;34,260191;35,503452;4976906139;15067115  N05;renaud.delaplace;T;T106;4976906139;P1110908;Porte d'entrée du souq;Trablous,Tripoli,Liban,Libanon;04/09/2010 10:49;10/09/2010 18:03
48828082  N07;34,436363;35,844783;4977175249;48828082  N07;boarderadam;T;T107;4977175249;P1030882;Tripoli, Lebanon.  Everybody drives these old Mercedes';;05/09/2010 02:46;10/09/2010 19:55
48828082  N07;34,255815;35,504027;4977417653;48828082  N07;boarderadam;T;T107;4977417653;P1030904;Citadel of Raymond de Saint-Gilles.  Tripoli, Lebanon;;05/09/2010 05:24;10/09/2010 21:40
15067115  N05;34,271053;35,490075;4977501928;15067115  N05;renaud.delaplace;T;T106;4977501928;IMG_4203;Al Maina (port de Trablous);Trablous,Tripoli,Liban,Libanon;04/09/2010 13:09;10/09/2010 17:57
15067115  N05;34,436363;35,844783;4977502582;15067115  N05;renaud.delaplace;T;T106;4977502582;P1110880;centre-ville;Trablous,Tripoli,Liban,Libanon;04/09/2010 09:13;10/09/2010 17:57
15067115  N05;34,436363;35,844783;4977503294;15067115  N05;renaud.delaplace;T;T106;4977503294;P1110882;l'armée toujours présente;Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse;04/09/2010 09:25;10/09/2010 17:57
15067115  N05;34,436363;35,844783;4977503900;15067115  N05;renaud.delaplace;T;T106;4977503900;P1110884;Vue depuis le château du comte de Toulouse;Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse;04/09/2010 09:31;10/09/2010 17:57
15067115  N05;34,436363;35,844783;4977507858;15067115  N05;renaud.delaplace;T;T106;4977507858;P1110894;Vue depuis le château du comte de Toulouse;Trablous,Tripoli,Liban,Libanon,Citadelle de Saint-Gilles, Comte de Toulouse;04/09/2010 09:56;10/09/2010 17:59
15067115  N05;34,436363;35,844783;4977515792;15067115  N05;renaud.delaplace;T;T106;4977515792;P1110903;Souq;Trablous,Tripoli,Liban,Libanon;04/09/2010 10:17;10/09/2010 18:02
15067115  N05;34,436363;35,844783;4977516166;15067115  N05;renaud.delaplace;T;T106;4977516166;P1110904;Bassin et machines de la savonerie du souq;Trablous,Tripoli,Liban,Libanon;04/09/2010 10:24;10/09/2010 18:02
15067115  N05;34,436363;35,844783;4977518164;15067115  N05;renaud.delaplace;T;T106;4977518164;P1110909;"Nicolas gourmand de pâtisseries
Souq";;04/09/2010 10:58;10/09/2010 18:03
48828082  N07;34,436363;35,844783;4977802918;48828082  N07;boarderadam;T;T107;4977802918;P1030888;The Great Mosque. Tripoli, Lebanon;;05/09/2010 04:44;10/09/2010 20:02
29009208  N06;34,436525;35,83927;4992804022;29009208  N06;robertschrader;T;T108;4992804022;Curiosity, Killing and Cats;"Martyr's Square, September 2010

""This isn't to say that certain aspects of daily life in Beirut don't call to mind a war zone -- or more of a war zone than I'd previously encountered, anyway. Armed guards are a common site in the Lebanese capital, especially in heavy-traffic areas like Martyr's Square and the Beyrouth Souks shopping complex, picture above. The soliders who man these checkpoints, however, aren't bloodthirsty meatheads who haplessly kill any passer by who approaches them -- this cat's curiosity sure didn't kill him. The strapping gentleman packing this weaponry took a few minutes not only to greet the pint-sized spectator, but also to flirt with his apparently single mother.""

Lebanon on Leave Your Daily Hell:

Beirut on the Cheap: Is It Possible?
Beirut, Lebanon: A Party -- Even If You Don't
PHOTO ESSAY | Lebanon: A Whole New World";beirut,lebanon,Martyr's square,rafic harriri mosque,AUB,American University of Beirut,Hamra Street,Hamra Street Fair,Beirut beaches,Martyr's Square Beirut,Achrafiyeh Beirut,Tripoli Lebanon;11/09/2010 08:31;15/09/2010 09:44
40195450  N07;34,435513;35,844844;4993770408;40195450  N07;roidelorient;T;T109;4993770408;Tripoli, Lebanon;;tripoli,lebanon,liban,pray,mosque;12/09/2010 17:05;15/09/2010 17:40
29009208  N06;34,447423;35,810742;4993895155;29009208  N06;robertschrader;T;T108;4993895155;A Day at the Beach;"Beirut Beach, September 2010

Further reading: Lebanon on Leave Your Daily Hell";beirut,lebanon,mediterranean sea,AUB,American University of Beirut,Hamra Street,Hamra Street Fair,Beirut beaches,Martyr's Square Beirut,Achrafiyeh Beirut,Tripoli Lebanon;12/09/2010 03:40;15/09/2010 22:47
29009208  N06;33,881104;35,486526;4994025040;29009208  N06;robertschrader;T;T108;4994025040;Dual Graveyards;"Rafic Harriri mosque, Martyr's Square

Lebanon on Leave Your Daily Hell:

Beirut on the Cheap: Is It Possible?
Beirut, Lebanon: A Party -- Even If You Don't
PHOTO ESSAY | Lebanon: A Whole New World";beirut,lebanon,Martyr's square,rafic harriri mosque,AUB,American University of Beirut,Hamra Street,Hamra Street Fair,Beirut beaches,Martyr's Square Beirut,Achrafiyeh Beirut,Tripoli Lebanon;11/09/2010 05:54;15/09/2010 19:27
29009208  N06;33,888087;35,511074;4994641703;29009208  N06;robertschrader;T;T108;4994641703;Ramlet El Baida;"Manara, Beirut, September 2010

Lebanon on Leave Your Daily Hell:

PHOTO ESSAY | Lebanon: A Whole New World";beirut,lebanon,mediterranean sea,AUB,American University of Beirut,Hamra Street,Hamra Street Fair,Beirut beaches,Martyr's Square Beirut,Achrafiyeh Beirut,Tripoli Lebanon;12/09/2010 04:43;16/09/2010 05:02
14945246  N06;33,881104;35,486526;5008223695;14945246  N06;Stand Up and Take Action;L;L51;5008223695;Tripoli Youth Forum - stand Up take action Make noise for the MDGs 2010;Tripoli Lebanon;suap-event-1113;20/09/2010 09:03;20/09/2010 16:03
26085816  N07;34,439701;35,859298;5028831811;26085816  N07;gregg.carlstrom;T;T109;5028831811;;Selling fresh fish in the market in Tripoli in northern Lebanon.;lebanon;14/09/2007 14:10;27/09/2010 09:59
50516919  N02;34,434947;35,837402;5045834909;50516919  N02;Monterey Explorer 2010;L;L52;5045834909;El Mina - Tripoli - Lebanon;"El Mina means: The Port.
In ancient times, Tripoli was the center of a Phoenician confederation which included Tyre, Sidon and Arados, hence the name Tripoli, meaning ""triple city"" in Greek. Later, it was controlled successively by the Assyrian Empire, Persian Empire, Roman Empire, the Byzantine Empire, the Caliphate, the Seljuk Empire, Crusader States, the Mamluks, the Ottoman Empire and France. The Crusaders established the County of Tripoli there in the twelfth century.
en.wikipedia.org/wiki/Tripoli,_Lebanon";Mina,El Mina,Tripoli,Lebanon,Boats,Phoenician city,Mediterranean Sea;13/07/2010 07:09;03/10/2010 04:28
41069184  N07;34,45394;35,816979;5054978635;41069184  N07;Nadir Daoud;L;L53;5054978635;Tripoli [ Lebanon;;;28/07/2009 18:21;05/10/2010 21:52
25654955  N03;34,451621;35,818551;5068861166;25654955  N03;350.org;L;L54;5068861166;Tripoli-lebanon- biking day;P  Please consider your environmental responsibility - think before you print!;101010climate,350ppm,climate,change,350.org;10/10/2010 14:54;10/10/2010 18:54
46274125  N00;34,43511;35,84413;5073823225;46274125  N00;yeowatzup;T;T110;5073823225;Great Mosque, Tripoli, Lebanon;;tripoli,lebanon,great,mosque,middle,east;14/09/2010 12:14;12/10/2010 04:43
46274125  N00;34,437346;35,833835;5073833819;46274125  N00;yeowatzup;T;T110;5073833819;Tripoli, Lebanon;;tripoli,lebanon,middle,east;14/09/2010 11:09;12/10/2010 04:49
46274125  N00;34,436275;35,844628;5073836187;46274125  N00;yeowatzup;T;T110;5073836187;Tripoli, Lebanon;;tripoli,lebanon,middle,east;14/09/2010 11:29;12/10/2010 04:50
46274125  N00;34,430981;35,840261;5073838727;46274125  N00;yeowatzup;T;T110;5073838727;Tripoli, Lebanon;;tripoli,lebanon,middle,east;14/09/2010 11:32;12/10/2010 04:51
46274125  N00;34,436147;35,838946;5074422714;46274125  N00;yeowatzup;T;T110;5074422714;Tripoli, Lebanon;;tripoli,lebanon,middle,east;14/09/2010 08:10;12/10/2010 04:44
46274125  N00;34,43656;35,843439;5074428682;46274125  N00;yeowatzup;T;T110;5074428682;Tripoli, Lebanon;;tripoli,lebanon,middle,east;14/09/2010 10:26;12/10/2010 04:47
30338405  N00;34,439194;35,862121;5107364581;30338405  N00;JAIRO BD;T;T111;5107364581;You Abud? Me Abud!;" In 1926, with two small children and pregnant with my father, my grandmother decided to leave Lebanon and journey to Brazil, in the hopes of leading here a more peaceful and prosperous life. She died 29 years ago and the small family she brought up here gradually lost contact with any relatives who still lived there. I just knew she was born in a small northern village, a few kilometers away from Tripoli. Last week, while talking to a few restaurant employees in Tripoli, one of them asked my full name. To mine and everybody else’s surprise, he exclaimed: “You Abud? Me Abud!”

Let me introduce you to Abdel Majid Abud, my long lost cousin… :)

Em 1926, com dois filhos pequenos e grávida do meu pai, minha avó decidiu deixar o Líbano e viajar ao Brasil, na esperança de uma vida mais pacífica e próspera. Ela morreu 29 anos atrás, e a pequena família que trouxe até aqui foi perdendo contato com parentes que ainda vivem por lá. Eu só sabia que ela nasceu em uma pequena vila do norte, a poucos quilómetros de Tripoli. Na semana passada, enquanto conversávamos com alguns funcionários de um restaurante em Trípoli, um deles perguntou o meu nome completo. Para minha surpresa e todos demais, ele exclamou: ""You Abud? Me Abud! ""

Permitam-me apresentar-lhes Abdel Majid Abud, meu primo perdido há muito tempo ...:) 
";Tripoli,Libano,Lebanon,My long lost cousin;14/10/2010 14:27;23/10/2010 16:41
64678926  N00;34,439701;35,859298;5107742607;64678926  N00;Makz;T;T112;5107742607;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:14;23/10/2010 19:11
64678926  N00;34,434214;35,842003;5107747687;64678926  N00;Makz;T;T112;5107747687;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:26;23/10/2010 19:13
64678926  N00;34,260742;35,503771;5107749393;64678926  N00;Makz;T;T112;5107749393;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:33;23/10/2010 19:13
64678926  N00;34,260675;35,50363;5107753629;64678926  N00;Makz;T;T112;5107753629;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:36;23/10/2010 19:15
64678926  N00;34,260782;35,503832;5108341334;64678926  N00;Makz;T;T112;5108341334;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:15;23/10/2010 19:11
64678926  N00;34,261202;35,500491;5108342396;64678926  N00;Makz;T;T112;5108342396;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:16;23/10/2010 19:11
64678926  N00;34,438834;35,842121;5108344456;64678926  N00;Makz;T;T112;5108344456;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:22;23/10/2010 19:12
64678926  N00;34,433688;35,842037;5108346476;64678926  N00;Makz;T;T112;5108346476;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:27;23/10/2010 19:13
64678926  N00;34,434984;35,840474;5108353000;64678926  N00;Makz;T;T112;5108353000;City Street;Tripoli, Lebanon;Lebanon,Street,Tripoli,city;29/09/2010 18:46;23/10/2010 19:15
38063806  N04;34,443546;35,813766;5115394083;38063806  N04;faliru;T;T113;5115394083;Evening in Triploi's port 1;Tripoli, Lebanon :: 2009;lebanon,middle east;12/10/2009 17:25;25/10/2010 22:38
38063806  N04;34,434628;35,842324;5115407879;38063806  N04;faliru;T;T113;5115407879;Gothic mosque;Tripoli, Lebanon :: 2009;lebanon,middle east;12/10/2009 15:01;25/10/2010 22:43
38063806  N04;34,456278;35,810159;5115999220;38063806  N04;faliru;T;T113;5115999220;Evening in Triploi's port 4;Tripoli, Lebanon :: 2009;lebanon,middle east;12/10/2009 17:35;25/10/2010 22:39
38063806  N04;34,436045;35,844814;5116013430;38063806  N04;faliru;T;T113;5116013430;Tripoli's souq;Tripoli, Lebanon :: 2009;lebanon,middle east;12/10/2009 14:49;25/10/2010 22:45
23626425  N04;34,445848;35,8465;5128459093;23626425  N04;Stefano's Pics;T;T114;5128459093;Rob in Tripoli;Antony Gormley's pose replica...?;;08/10/2010 14:19;30/10/2010 16:29
23626425  N04;34,445848;35,8465;5129064196;23626425  N04;Stefano's Pics;T;T114;5129064196;Roller coaster?;nope...;;08/10/2010 14:13;30/10/2010 16:29
23626425  N04;34,445848;35,8465;5129065578;23626425  N04;Stefano's Pics;T;T114;5129065578;Up Hill;Tripoli, Lebanon;;08/10/2010 15:48;30/10/2010 16:29
19736899  N04;34,457369;35,808905;5139047649;19736899  N04;hern42;T;T115;5139047649;Wait, is this a beach?;"(@ somewhere on the road to Tripoli, Lebanon)
The hell if I was expecting that sort of places there.
Coffee was good there.";Nikon_Coolpix_S50c,Lebanon,Tripoli,beach_coffee;19/10/2010 00:00;02/11/2010 12:24
19736899  N04;34,16409;35,636901;5139047751;19736899  N04;hern42;T;T115;5139047751;Tripoli souks #1;"(@ Tripoli, Lebanon)
The Tripoli souks are the closest you get to real souks in Lebanon. The one from Beirut are just a joke, and a bad joke.";Nikon_Coolpix_S50c,Lebanon,Tripoli;19/10/2010 00:00;02/11/2010 12:24
19736899  N04;34,433642;35,842752;5139047983;19736899  N04;hern42;T;T115;5139047983;Tripoli souks #3;"(@ Tripoli, Lebanon)
...";Nikon_Coolpix_S50c,Lebanon,Tripoli;19/10/2010 00:00;02/11/2010 12:24
19736899  N04;34,439146;35,847114;5139652336;19736899  N04;hern42;T;T115;5139652336;Tripoli souks #2;"(@ Tripoli, Lebanon)
...";Nikon_Coolpix_S50c,Lebanon,Tripoli;19/10/2010 00:00;02/11/2010 12:24
19736899  N04;34,449953;35,851135;5139652406;19736899  N04;hern42;T;T115;5139652406;Souk kids!;"(@ Tripoli, Lebanon)
They were after the canister of my roll of scala. I let them have it, they happily flocked away laughing and jumping around ...";Nikon_Coolpix_S50c,Lebanon,Tripoli;19/10/2010 00:00;02/11/2010 12:24
49421709  N07;34,430762;35,837677;5139838033;49421709  N07;kukkaibkk;L;L55;5139838033;Shot at The Mosque in Tripoli,Lebanon;;Lebanon;25/10/2010 17:38;02/11/2010 17:45
