	image name	category	cat_id	index	UserId 	Lat	Long	PhotoId	ID 	Name	Nationality	Num	PhotoID	Title	Description	User tags	Time taken	Time posted
329	7675560254.jpg	form	2	7675560254	83844910  N06	34,437279	35,838383	7675560254.0	83844910  N06	Jim Hanna	L	L116	7675560254.0	Menshiyah Park, Tripoli, Lebanon	Small by Australian standards, this one hectare pentagonal park is an oasis in Lebanon's second biggest city.		02/07/2012 07:15	30/07/2012 10:32
330	7675575084.jpg	form	2	7675575084	83844910  N06	34,439604	35,842868	7675575084.0	83844910  N06	Jim Hanna	L	L116	7675575084.0	Tripoli, Lebanon	Driving in Tripoli is not for the faint-hearted. Drive anywhere, just don't hit anbody.		02/07/2012 11:19	30/07/2012 10:32
331	7675579332.jpg	form	2	7675579332	83844910  N06	34,434944	35,843712	7675579332.0	83844910  N06	Jim Hanna	L	L116	7675579332.0	Bab el Tebbaneh, Tripoli, Lebanon	A poor district in Tripoli and the focus of recent conflict between pro- and anti-Syrian government groups. But the fruit &amp; veges are cheap and fresh.		02/07/2012 11:32	30/07/2012 10:32
332	7762552060.jpg	form	2	7762552060	61521316  N06	34,43616	35,842441	7762552060.0	61521316  N06	Rim Photog[r]afei	L	L96	7762552060.0			Tripoli Lebanon	12/08/2012 00:07	12/08/2012 01:26
333	8149352663.jpg	form	2	8149352663	74347106  N04	34,440327	35,844955	8149352663.0	74347106  N04	Adrien_Millot	T	T158	8149352663.0	Tripoli, Lebanon.		art,canon,phoyography,camgraphe	03/11/2012 03:10	03/11/2012 02:09
334	8421276340.jpg	form	2	8421276340	59964986  N05	34,434425	35,845105	8421276340.0	59964986  N05	Maurelly	L	L130	8421276340.0	Tripoli - Souks			26/01/2013 16:49	27/01/2013 19:27
335	8553130114.jpg	form	2	8553130114	49887942  N07	34,455084	35,813069	8553130114.0	49887942  N07	alex_photo_82	T	T162	8553130114.0	Gangs of Tripoli	As sporadic gunfire broke out a few blocks away, these two young men stopped their moped, and told me I'd better go back to Beirut.		27/02/2013 13:20	12/03/2013 21:48
336	8593872962.jpg	form	2	8593872962	92440779  N03	34,260876	35,504086	8593872962.0	92440779  N03	LBDavid	T	T163	8593872962.0	Tripoli-04	Souq in Tripoli, Lebanon	Tripoli,Lebanon	01/11/2009 10:24	26/03/2013 22:16
337	8593873596.jpg	form	2	8593873596	92440779  N03	34,260784	35,503951	8593873596.0	92440779  N03	LBDavid	T	T163	8593873596.0	Tripoli-06	Lynn, a Consultant from Boston	Tripoli,Lebanon,Nancy Hoffart	01/11/2009 10:51	26/03/2013 22:16
338	8661816626.jpg	form	2	8661816626	28233094  N02	34,26175	35,493705	8661816626.0	28233094  N02	United Nations Development Programme	T	T154	8661816626.0	Sigrid Kaag and Mayor Nader M. Ghazali of Tripoli, Lebanon	"Sigrid Kaag (right), Assistant Secretary-General and Director of UNDP’s Bureau for External Relations and Advocacy, with Nader M. Ghazal (center), mayor of Tripoli, Lebanon. Kaag and Ghazal were in Marseille, France, attending the Center for Mediterranean Integration's April 2013 conference on ""The Transforming Arab City."""		04/04/2013 21:52	09/04/2013 18:48
339	8661929467.jpg	form	2	8661929467	28233094  N02	34,271601	35,484949	8661929467.0	28233094  N02	NC77	T	T154	8661929467.0		Tripoli, Lebanon	tripoli,lebanon,liban,leica,m6,tri-X,summilux 35mm	05/02/2013 23:45	19/04/2013 10:50
340	8674927384.jpg	form	2	8674927384	21909297  N05	34,261577	35,501382	8674927384.0	21909297  N05	iSabra	L	L41	8674927384.0	Tripoli Lebanon		lebanon,tripoli,2013,isabra,lebotographer,hijab	22/04/2013 22:16	23/04/2013 08:10
341	8677077743.jpg	form	2	8677077743	21909297  N05	34,261237	35,503179	8677077743.0	21909297  N05	iSabra	L	L41	8677077743.0	Tripoli Lebanon			22/04/2013 22:12	24/04/2013 12:38
342	8754223002.jpg	form	2	8754223002	37641030  N06	34,429166	35,8155	8754223002.0	37641030  N06	sakkaoui	L	L134	8754223002.0	Tripoli			06/05/2013 19:07	19/05/2013 13:39
343	8754223392.jpg	form	2	8754223392	37641030  N06	34,434999	35,832	8754223392.0	37641030  N06	sakkaoui	L	L134	8754223392.0	Tripoli			06/05/2013 19:28	19/05/2013 13:39
344	8805844774.jpg	form	2	8805844774	30988225  N05	34,43976	35,841522	8805844774.0	30988225  N05	theodor_bafitos	T	T51	8805844774.0	#Tripoli #north #lebanon #Sunset #palm #silhouette		instagram app,square,square format,iphoneography,X-Pro II	23/05/2013 12:29	23/05/2013 19:29
345	10498003185.jpg	gastronomy	3	10498003185	83784114  N06	34,439701	35,859298	10498003185.0	83784114  N06	BadrFuLLmoon	L	L149	10498003185.0	#sushi #sashimi #ten #tripoli #lebanon		instagram app,square,square format,iphoneography,Nashville	26/10/2013 21:07	26/10/2013 19:07
346	10940133404.jpg	gastronomy	3	10940133404														
347	12698588205.jpg	gastronomy	3	12698588205	115814702  N02	34,436983	35,840993	12698588205.0	115814702  N02	kazutopgun	T	T163	12698588205.0	Tripoli,Lebanon			07/03/2006 19:08	22/02/2014 16:18
348	16123036102.jpg	gastronomy	3	16123036102	130127280  N04	34,439791	35,832169	16123036102.0	130127280  N04	nazih.fares	L	L168	16123036102.0	Christmas Break		Lebanon,Christmas	26/12/2014 14:30	28/12/2014 00:33
349	16566883453.jpg	gastronomy	3	16566883453	30988225  N05	34,439701	35,859298	16566883453.0	30988225  N05	theodor_bafitos	T	T51	16566883453.0	Tripoli طرابلس #livelovetripoli #livelovebeirut #livelovelebanon #tripoli #lebanon #ig_leb #ig_Lebanon #amazinglebanon #prolebanon #proudlylebanese #streetphotography #street #streetfood		instagram app,square,square format,iphoneography	18/04/2015 05:28	18/04/2015 12:28
350	16951642974.jpg	gastronomy	3	16951642974	34001544  N08	34,433944	35,842973	16951642974.0	34001544  N08	Mr Ulster	T	T178	16951642974.0	20150507 Lebanon P5070155	Spices. Tripoli, Lebanon.	Lebanon,Tripoli,travel	07/05/2015 10:03	12/05/2015 21:47
351	16953797263.jpg	gastronomy	3	16953797263	34001544  N08	34,435667	35,838971	16953797263.0	34001544  N08	Mr Ulster	T	T178	16953797263.0	20150507 Lebanon P5070205	Fruit and veg. Tripoli, Lebanon.	Lebanon,Tripoli,travel	07/05/2015 10:43	12/05/2015 21:47
352	17371905390.jpg	gastronomy	3	17371905390	34001544  N08	34,432463	35,827263	17371905390.0	34001544  N08	Mr Ulster	T	T178	17371905390.0	FCT 20150508 Tripoli P5080259	Saly SHAMRA showcases her products, Tripoli, Lebanon.	FCT Tripoli,Forum for Cities in Transition,Lebanon,Tripoli	08/05/2015 13:45	12/05/2015 14:36
353	17387877269.jpg	gastronomy	3	17387877269														
354	205102594.jpg	gastronomy	3	205102594	90223784  N00	34,434889	35,843671	205102594.0	90223784  N00	Bryan asmar	L	L3	205102594.0	sook market place in tripoli lebanon			30/08/2005 23:09	02/08/2006 19:53
355	20641933152.jpg	gastronomy	3	20641933152	94957139  N03	34,433468	35,842187	20641933152.0	94957139  N03	Michele Aiello	T	T181	20641933152.0	Tripoli, Lebanon			04/01/2015 13:51	17/08/2015 10:48
356	2109628262.jpg	gastronomy	3	2109628262	12552537  N04	34,435298	35,861419	2109628262.0	12552537  N04	The Sloths	T	T32	2109628262.0	Tripoli		Lebanon	08/12/2007 11:14	13/12/2007 21:52
357	2256706341.jpg	gastronomy	3	2256706341														
358	2265897321.jpg	gastronomy	3	2265897321														
359	2266260083.jpg	gastronomy	3	2266260083	19099627  N00	34,437442	35,833677	2266260083.0	19099627  N00	Jennifer Hayez	T	T38	2266260083.0	A Sweet Start	Sweet cheese topped with clotted cream and orange blossom syrup... a sugar breakfast! Tripli, Lebnon. 	middle east,lebanon,liban,libnan,food,sweet,desert,helwa,jibna	25/01/2008 17:42	15/02/2008 13:25
360	2271494119.jpg	gastronomy	3	2271494119	10768540  N05	34,433534	35,842682	2271494119.0	10768540  N05	mikaton	T	T39	2271494119.0	pani z owocami	"Tripolis, Lebanon

"	Lebanon,Tripolis,portaits,travel,traveller Lebanon	31/01/2008 16:08	17/02/2008 19:20
361	2365359401.jpg	gastronomy	3	2365359401														
362	2384612287.jpg	gastronomy	3	2384612287														
363	24523237870.jpg	gastronomy	3	24523237870														
364	24679671769.jpg	gastronomy	3	24679671769														
365	24954032931.jpg	gastronomy	3	24954032931														
366	25020746955.jpg	gastronomy	3	25020746955														
367	26726625075.jpg	gastronomy	3	26726625075														
368	268453133.jpg	gastronomy	3	268453133														
369	27793507576.jpg	gastronomy	3	27793507576														
370	317780866.jpg	gastronomy	3	317780866	13281139  N00	34,425602	35,841007	317780866.0	13281139  N00	anthony_itoh	T	T15	317780866.0	In the souq at Tripoli, Lebanon	"sweets stall, Nice!
"		29/12/2003 01:14	09/12/2006 14:13
371	3178197463.jpg	gastronomy	3	3178197463	23146822  N05	34,453958	35,810824	3178197463.0	23146822  N05	Snapdragon in Lebanon	L	L12	3178197463.0	Fruit and Veg. cart, el-Mina, Tripoli, Lebanon			07/01/2009 15:23	08/01/2009 04:34
372	318335858.jpg	gastronomy	3	318335858	13281139  N00	34,425602	35,841007	318335858.0	13281139  N00	anthony_itoh	T	T15	318335858.0	Pizza in Tripoli, Lebanon	Good for  Breakfast 	Lebanon,Tripoli,Trabulus	28/12/2003 21:52	10/12/2006 06:03
373	3272047516.jpg	gastronomy	3	3272047516														
374	3450362209.jpg	gastronomy	3	3450362209														
375	3720934762.jpg	gastronomy	3	3720934762														
376	3941650623.jpg	gastronomy	3	3941650623														
377	4192563965.jpg	gastronomy	3	4192563965	41648399  N06	34,433673	35,862293	4192563965.0	41648399  N06		T	T76	4192563965.0	how to make a felafel in trablous #1	Trablous - Lebanon	lebanon,tarablous,food,street food,felafel,street	08/12/2009 13:58	17/12/2009 18:03
378	4193324846.jpg	gastronomy	3	4193324846	41648399  N06	34,433673	35,862293	4193324846.0	41648399  N06		T	T76	4193324846.0	how to make a felafel in trablous #2	Trablous - Lebanon	lebanon,tarablous,food,felafel,street food	08/12/2009 14:59	17/12/2009 18:02
379	450569077.jpg	gastronomy	3	450569077	25798931  N00	34,432889	35,842202	450569077.0	25798931  N00	James Holme	T	T7	450569077.0	Fresh veg stalls. Tripoli Lebanon.	Fresh veg stalls. Tripoli Lebanon.	Lebanon,Tripoli,market,markets,Vegetable Market	19/04/2006 12:11	08/04/2007 11:37
380	4605205053.jpg	gastronomy	3	4605205053	26678053  N00	34,45788	35,844268	4605205053.0	26678053  N00	mikemuch1	T	T91	4605205053.0	Appetizers		Lebanon,Tripoli	26/04/2010 20:17	14/05/2010 04:08
381	4976905339.jpg	gastronomy	3	4976905339	15067115  N05	34,436363	35,844783	4976905339.0	15067115  N05	renaud.delaplace	T	T106	4976905339.0	P1110906	Souq	Trablous,Tripoli,Liban,Libanon	04/09/2010 10:44	10/09/2010 18:03
382	4977518164.jpg	gastronomy	3	4977518164	15067115  N05	34,436363	35,844783	4977518164.0	15067115  N05	renaud.delaplace	T	T106	4977518164.0	P1110909	"Nicolas gourmand de pâtisseries
Souq"		04/09/2010 10:58	10/09/2010 18:03
383	5073833819.jpg	gastronomy	3	5073833819	46274125  N00	34,437346	35,833835	5073833819.0	46274125  N00	yeowatzup	T	T110	5073833819.0	Tripoli, Lebanon		tripoli,lebanon,middle,east	14/09/2010 11:09	12/10/2010 04:49
384	5073838727.jpg	gastronomy	3	5073838727	46274125  N00	34,430981	35,840261	5073838727.0	46274125  N00	yeowatzup	T	T110	5073838727.0	Tripoli, Lebanon		tripoli,lebanon,middle,east	14/09/2010 11:32	12/10/2010 04:51
385	5139047983.jpg	gastronomy	3	5139047983	19736899  N04	34,433642	35,842752	5139047983.0	19736899  N04	hern42	T	T115	5139047983.0	Tripoli souks #3	"(@ Tripoli, Lebanon)
..."	Nikon_Coolpix_S50c,Lebanon,Tripoli	19/10/2010 00:00	02/11/2010 12:24
386	5177536882.jpg	gastronomy	3	5177536882														
387	5177538964.jpg	gastronomy	3	5177538964														
388	5346707367.jpg	gastronomy	3	5346707367	43459900  N00	34,260655	35,503827	5346707367.0	43459900  N00	Mlle Clare	T	T123	5346707367.0	Souk	Tripoli, Lebanon		11/11/2009 19:58	11/01/2011 21:04
389	5372989865.jpg	gastronomy	3	5372989865	61128923  N00	34,473052	35,915222	5372989865.0	61128923  N00	Lindsay_NYC	T	T125	5372989865.0	bread sticks for sale		tripoli,lebanon,bread,breadsticks,BSP	16/01/2011 02:53	20/01/2011 19:49
390	5407427176.jpg	gastronomy	3	5407427176	30338405  N00	34,439701	35,859298	5407427176.0	30338405  N00	JAIRO BD	T	T111	5407427176.0	Tamaras de Sheik-Toba		Tamaras,Date,Tripoli,Libano,Lebanon,J_BD	15/10/2010 06:12	01/02/2011 10:45
391	5594468639.jpg	gastronomy	3	5594468639	12424900  N06	34,435437	35,845765	5594468639.0	12424900  N06	weckerle.juergen	T	T131	5594468639.0	2011-03-29 15-35-16 - P1000276			29/03/2011 15:35	06/04/2011 11:20
392	5594471777.jpg	gastronomy	3	5594471777	12424900  N06	34,435205	35,843372	5594471777.0	12424900  N06	weckerle.juergen	T	T131	5594471777.0	2011-03-29 16-09-17 - P1000286			29/03/2011 16:09	06/04/2011 11:22
393	5712854649.jpg	gastronomy	3	5712854649	23444777  N07	34,439701	35,859298	5712854649.0	23444777  N07	Annaëlle Simon	T	T134	5712854649.0	Cat's Temptation / Tripoli / Lebanon	Tripoli is the second largest city in Lebanon. The city is located 85 km north of the capital Beirut and is the easternmost port of Lebanon.Tripoli is considered as the bastion of Sunnis in Lebanon	souk,cat,tripoli,lebanon,liban	28/04/2010 14:20	12/05/2011 15:15
394	5874238420.jpg	gastronomy	3	5874238420	64174572  N08	34,438715	35,847559	5874238420.0	64174572  N08	Lebanon and Lyme	L	L83	5874238420.0	Souq, Tripoli, Lebanon - DSCF8849	Souq, Tripoli, Lebanon	John Ridley,Lebanon,Tripoli	24/02/2011 22:52	26/06/2011 19:58
395	5978044908.jpg	gastronomy	3	5978044908	74153838  N00	34,438203	35,852336	5978044908.0	74153838  N00	eenar_6	T	T140	5978044908.0	the road to tripoli, lebanon	i liked the way i was being taken care of.	salad,fresh,food,dish,lebanese,tripoli,lebanon	08/06/2011 18:05	26/07/2011 14:02
396	6095145889.jpg	gastronomy	3	6095145889														
397	6331108625.jpg	gastronomy	3	6331108625														
398	6481424393.jpg	gastronomy	3	6481424393														
399	6817126121.jpg	gastronomy	3	6817126121														
400	6887228978.jpg	gastronomy	3	6887228978	65845777  N02	34,436518	35,843809	6887228978.0	65845777  N02	johnsonkc	T	T152	6887228978.0	Beirut March 2012 030	Tripoli, Lebanon	Beirut March 2012	25/03/2011 04:30	31/03/2012 22:58
401	8334394841.jpg	gastronomy	3	8334394841	91654609  N04	34,455333	35,809999	8334394841.0	91654609  N04	myriam.samad	L	L127	8334394841.0	Arabic sweet lebanon		Abdul Rahman Hallab,Toucan filter	01/12/2012 12:05	01/01/2013 21:54
402	8405864973.jpg	gastronomy	3	8405864973														
403	8419678229.jpg	gastronomy	3	8419678229														
404	9339674509.jpg	gastronomy	3	9339674509	98394301  N05	34,422593	35,847573	9339674509.0	98394301  N05	whiteflowers123	L	L140	9339674509.0	the pure olive oil	make soap with pure olive oil , Sharkass factory soap tripoli-lebanon		22/07/2013 01:26	22/07/2013 08:28
405	9479525371.jpg	gastronomy	3	9479525371	99661374  N04	34,422381	35,849289	9479525371.0	99661374  N04	Aladdin Jamal BODON	L	L142	9479525371.0	upload		instagram app,square,square format,iphoneography	10/08/2013 14:02	10/08/2013 21:02
406	1481281689.jpg	interior	4	1481281689														
407	15960888.jpg	interior	4	15960888	50878021  N00	34,434304	35,842677	15960888.0	50878021  N00	David Enders	T	T4	15960888.0		An imam does some housekeeping in Tripoli, Lebanon, Mar. 2003. 		17/05/2004 20:24	27/05/2005 18:01
408	16951685944.jpg	interior	4	16951685944	34001544  N08	34,432277	35,84167	16951685944.0	34001544  N08	Mr Ulster	T	T178	16951685944.0	20150507 Lebanon P5070128	Skylights. Tripoli, Lebanon.	Lebanon,Tripoli,travel	07/05/2015 09:30	12/05/2015 21:47
409	17547812006.jpg	interior	4	17547812006	34001544  N08	34,433826	35,840493	17547812006.0	34001544  N08	Mr Ulster	T	T178	17547812006.0	FCT 20150506 Tripoli DSC_1450	Vicenta film. Forum for Cities in Transition, Women &amp; Conflict session, Tripoli Film Festival event at Beirut Arab University, Tripoli, Lebanon. (c) Esper Melhem	FCT Tripoli,Forum for Cities in Transition,Lebanon	06/05/2015 09:29	12/05/2015 14:35
410	17547817276.jpg	interior	4	17547817276	34001544  N08	34,433842	35,840653	17547817276.0	34001544  N08	Mr Ulster	T	T178	17547817276.0	20150507 Lebanon P5070180	Morning prayer. Tripoli, Lebanon.	Lebanon,Tripoli,street photography,travel	07/05/2015 10:22	12/05/2015 21:47
411	17547940136.jpg	interior	4	17547940136	34001544  N08	34,432397	35,841708	17547940136.0	34001544  N08	Mr Ulster	T	T178	17547940136.0	20150506 Lebanon P5060007	Patterned tile floor, Franciscan B&amp;B, Tripoli, Lebanon.	Lebanon,Tripoli,travel	06/05/2015 05:39	12/05/2015 21:47
412	17574326155.jpg	interior	4	17574326155	34001544  N08	34,437677	35,844783	17574326155.0	34001544  N08	Mr Ulster	T	T178	17574326155.0	20150505 Lebanon IMG_0209	Tripoli Monastery, Tripoli, Lebanon.	Lebanon,Tripoli,church,travel,Al Mina,North	05/05/2015 20:37	12/05/2015 21:47
413	18073722141.jpg	interior	4	18073722141	55380804  N06	34,434875	35,842993	18073722141.0	55380804  N06	Sonja Ooms	T	T179	18073722141.0	Tripoli, Lebanon	"The only working Hammam for men in Tripoli, Lebanon.
May 2015"	Lebanon,TRIPOLI,SOUKS,HAMMAM	23/05/2015 13:19	25/05/2015 08:33
414	1921414396.jpg	interior	4	1921414396	69695629  N00	34,434871	35,842976	1921414396.0	69695629  N00	judge_kevin	T	T30	1921414396.0	BN3883_13~Interior-of-Hammam-Bathhouse-Tripoli-Lebanon-Posters			08/11/2007 09:54	08/11/2007 17:54
415	20969658569.jpg	interior	4	20969658569	30988225  N05	34,434876	35,843	20969658569.0	30988225  N05	theodor_bafitos	T	T51	20969658569.0	Hammam el Nouri . Tripoli #hammam #tripolilebanon #tripoli #lebanon #ruins #lebanese #proudlylebanese		instagram app,square,square format,iphoneography	05/09/2015 00:16	05/09/2015 07:16
416	2108822181.jpg	interior	4	2108822181	12552537  N04	34,441459	35,857658	2108822181.0	12552537  N04	The Sloths	T	T32	2108822181.0	Tripoli Ha+E138:I139man		Lebanon,Tripoli,Haman	08/12/2007 09:18	13/12/2007 21:35
417	21930424079.jpg	interior	4	21930424079	23146822  N05	34,434878	35,842926	21930424079.0	23146822  N05	Snapdragon in Lebanon	L	L12	21930424079.0	Old hamman, Tripoli, Lebanon. #hamman #Tripoli #Lebanon		instagram app,square,square format,iphoneography,Clarendon	13/10/2015 00:07	12/10/2015 21:07
418	2369781043.jpg	interior	4	2369781043	11688668  N03	34,434951	35,843086	2369781043.0	11688668  N03	Sandy Raymond	T	T42	2369781043.0	bath house	Tripoli, Lebanon, February, 1999.		28/03/2008 22:23	29/03/2008 05:23
419	2370632100.jpg	interior	4	2370632100	11688668  N03	34,43573	35,846234	2370632100.0	11688668  N03	Sandy Raymond	T	T42	2370632100.0	mosque	Black and whit stripes on the outside of a building depict a madrasa (school) - I don't remember the significance inside. Maybe this is a school and not a mosque. Tripoli, Lebanon, February, 1999.		28/03/2008 22:36	29/03/2008 05:36
420	2382752789.jpg	interior	4	2382752789	96309621  N00	34,43583	35,845352	2382752789.0	96309621  N00	Azlan Hashim	L	L13	2382752789.0	Hammam in Tripoli	"There are lots of hammams in Syria, for some reason I never manage to capture any of them. I was lucky enough to manage to capture this traditional hammam in Tripoli, Lebanon.
* Hammam - Bathhouse

Location : Public Hammam  in Tripoli, Lebanon"	lebanon,tripoli,trablous,hammam,water pipe,leisure,bathhouse,architecture,5photosaday	27/03/2008 23:04	02/04/2008 19:09
421	2482600107.jpg	interior	4	2482600107	26206289  N08	34,432834	35,842154	2482600107.0	26206289  N08	Sarah Haddad	L	L14	2482600107.0	The Cage	[ Tripoli - Lebanon ]	Canon,Digital,Black and White,Street,Souk,Light,Building,Wall,Door,Tripoli	07/08/2007 17:55	11/05/2008 15:03
422	2905511107.jpg	interior	4	2905511107	30988225  N05	34,437015	35,846277	2905511107.0	30988225  N05	theodor_bafitos	T	T51	2905511107.0	Haraj Souk-Tripoli-Lebanon		Souk,Tripoli,Mamelouk,Lebanon,Tourism,Old City,Arch,Windows,Arabian,Architecture,Skylight,Column,Green,White,Lighting,Natural,Touristic	11/06/2006 12:31	02/10/2008 01:32
423	3223288241.jpg	interior	4	3223288241														
424	330503106.jpg	interior	4	330503106	17363625  N00	34,43451	35,842926	330503106.0	17363625  N00	sacafotos	T	T16	330503106.0		Tripoli, Lebanon	Tripoli, Lebanon	16/10/2006 09:39	23/12/2006 01:35
425	3793064788.jpg	interior	4	3793064788														
426	4193322828.jpg	interior	4	4193322828	41648399  N06	34,433673	35,862293	4193322828.0	41648399  N06		T	T76	4193322828.0	1929 Barber shop	Trablous - Lebanon	tarablous,lebanon,barbershop,souk	08/12/2009 14:25	17/12/2009 18:01
